Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,fragC,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,nHBDon,nHBAcc,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,topoShape,nRotB,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
,2.3808,5.66820864,120.766,11.89,34.97085664,-0.343641186,0.188689558,4.987352618,15.34172671,3104.08,0,71.215204,0,0,60,0.80680441,-0.271964475,-0.190816052,0.142231478,-0.028815906,59.73877,44.42964889,80.9658588,115.6676144,118.2574092,3382.562911,4404.004309,7561.304878,8954.397457,8171.241314,0,36,38.820796,0,0,0,5,1,5,7,4,2,0,0,0.131094349,0.652053556,1.753833915,0,0,0.082981826,0.388907091,1.007954542,4.836208129,0.596383044,2.415010016,0.757437281,3.379938504,0.38151809,1.865933915,0.568919386,23.48276318,14.76547519,15.96221486,14.39467876,12.84856606,11.39529127,8.464418745,6.243093453,20.85986717,12.51101609,12.36718361,10.90304992,9.23424811,7.470085435,5.442156789,3.907775908,11.94449048,22.67445403,37.92095817,8.872377784,15.80741923,24.67685802,635,0.625,0.104343606,0,4,0.75,0,0,0,0,0,0,4,0,4,0,3,0,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72839506,7.029478458,2.717617659,4,6,0,2,3.22,1.114851112,5.35694125,6.755457323,5.943263799,4.95987287,17.35768033,10.11333662,8.162689574,13.53131769,3.325361174,0.090909091,0.679617698,0.5,0,0,0,0,0,0,0.5,1,2,5,0,1,0,0,0,2,3,0,0,0,52.6,6.169925001,438.1936304,504.1037209,65.13412017,2.035441255,21.35256247,11.17728742,0,2351,79,3.875,198
,2.8295,8.00607025,108.8822,11.99330038,15.99693664,-0.346843283,0.200183012,5.019000394,10.51162817,2002.08,0,56.682239,16,17,50,0.706462777,-0.450166028,0.030725171,0.119093465,0.035546107,31.12330861,32.32200733,45.5957466,52.868037,51.25254374,1780.437947,2090.734884,2962.1459,3193.744975,2710.453708,0,29,32.871761,0,0,1,9,3,2,0,0,0,0,0,0,0.166666667,0.505802667,0,0,0,0.054166667,0.119131161,1.834812171,0,0.430580814,0,0.728612044,0,0.138612159,0,19.55167728,12.97709551,11.41137571,9.888638136,8.674963086,6.546707702,4.511654657,2.865910019,15.79038046,8.331385689,5.978426698,4.429032843,3.056680634,1.958134402,1.101735787,0.602171442,4.518122666,8.070710023,11.03945694,1.636776268,2.26170614,2.55113441,621,0.666666667,0.3183812,3,5,0.263157895,0,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,8,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70273484,9.666864961,4.775510204,2,12,0,0,2.67,0.85255395,3.664959826,7.498424671,0,3.171271127,14.7014266,0,11.96447793,0,0,0,0,0.908560296,0.25,1.766387765,0,0.721124785,0,0,0.5,1,6,3,3,2,2,0,0,0,3,0,0,0,117.54,5.857980995,327.673602,369.1800898,54.59550443,2.02205572,22.67668769,8.409737358,14.26695033,1952,47,2.176,140
,1.5278,2.33417284,84.2241,11.85,15.99592777,-0.282609481,0.253709414,3.710333507,11.39891585,1094.07,0,45.265895,12,12,38,0.312794924,-0.102539366,-0.048821961,-0.092212763,0.066393053,26.34883958,27.40880741,37.57180905,46.03557744,43.31159097,1604.121255,1887.381771,2619.035576,3050.610939,2633.031519,0,25,19.634105,0,0,2,12,1,1,0,0,0,0,0,0,0.185395406,0.179206871,0,0,0,0.059852793,0.048991949,1.207191452,0,0.376956822,0,0.506319847,0,0.085141421,0,16.23384004,11.2027086,9.597837843,8.444393925,6.837921958,5.559742004,3.769262033,2.852524167,12.19153325,7.004008887,4.995572734,3.514033831,2.384580167,1.628955447,0.908332051,0.553948651,3.363804845,5.530662849,7.942474353,1.062106492,1.402385476,1.651170654,378,0.782608696,0.322913977,3,5,0.0625,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,3,3,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,8.392733564,4.15879017,4,16,0,0,2.45,0,0,0,0,12.96138229,15.89145006,0,5.885267085,0,0,0.2,0,0,0,1.040041912,0.25,1.310370697,0.908560296,0,0.5,1,3,3,3,2,2,0,0,0,2,1,0,0,99.82,5.64385619,275.2589627,309.1225748,47.01870216,2.044291398,19.97874874,5.016898832,14.96184991,1103,40,3.326,118
,-0.2899,0.08404201,76.8333,11.99617024,15.99929544,-0.372715447,0.233901589,5.024051793,10.01539556,1842.05,0,50.897825,6,6,47,0.660580563,-0.391106659,0.001619741,0.198530707,-0.328401025,25.45785644,25.82318964,33.37665124,42.53458558,40.59021054,1350.137045,1535.503263,2038.207945,2344.614201,2071.098195,0,23,36.016175,0,0,1,5,1,2,5,0,0,0,0,0,0.055555556,0.149926145,0,0,0,0.020833333,0.035932185,0.99519952,0,0.328532853,0,0.409662445,0,0.06209255,0,15.94938299,10.70623856,8.604556603,7.579124762,6.041650447,4.703908636,3.233982606,2.277699886,13.68465476,7.80200432,5.473982734,4.054953819,2.837687572,1.970153884,1.246872763,0.833701029,2.973185543,4.818231175,6.613885668,0.966973354,1.353355858,1.552312314,384,0.681818182,0.156261008,0,2,0.588235294,0,0,0,0,0,0,3,0,7,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,9.333333333,4.75,2,12,0,0,2.78,0.564621617,3.758290487,4.329451146,0,12.30571878,11.27219153,0,5.085675265,0,0,0,0.564621617,0.908560296,0,0,0,0,0,0,0.454545455,0.833333333,5,1,1,2,1,0,0,0,1,0,0,0,48,5.523561956,302.5871121,307.1783585,44.1333973,2.006063514,14.43837819,10.99806446,3.440313725,1051,37,2.837,106
,0.8833,0.78021889,56.3132,11.99623303,15.99826258,-0.349692448,0.29557848,4.129724352,9.726016224,574.04,1,31.165516,9,10,27,0.279102314,-0.102629776,-0.06030577,0.032773478,-0.00297659,17.26889867,17.16272975,24.26956266,22.43583488,16.32891169,875.0577285,1014.190964,1385.090643,1187.752316,872.4330372,1,16,14.076484,0,0,2,5,2,0,2,0,0,0,0,0.096225045,0.287457479,0.38688441,0,0,0.036084392,0.094959963,0.108056343,1.038451691,0,0.371785024,0,0.416955398,0,0.07181269,0,10.83649881,7.18154055,6.502824321,5.294224088,3.899940253,3.041543506,1.966601745,1.363286574,8.104020551,4.71624163,3.50835221,2.431943542,1.624730989,1.043896674,0.554706997,0.314403708,2.535578888,2.99421758,3.855608495,0.820552569,1.005097151,1.049347609,195,0.6,0.38762334,3,3,0.181818182,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.484375,4.888429752,2.571428571,4,9,0,3,2.23,0,0,0,0,6.046521396,11.35794982,0,4.508797714,0,0,0.5,0,0,0,0.2,0,0,0,0,0.5,1,3,2,2,1,1,0,0,1,1,0,0,0,79.11,5,178.6910525,204.0898777,30.13937055,2.00929137,10.3448471,4.757171965,5.587675134,369,20,-1.271,76
,4.5841,21.01397281,96.5805,11.99851047,34.97015667,-0.290911552,0.130352049,5.024550538,11.82407733,1129.06,0,50.143895,12,12,39,0.357244282,-0.144665021,-0.124634951,0.091019497,0.032018199,41.28030976,31.62000452,45.16070228,53.19209675,49.96293899,1830.155557,2139.69187,2961.220921,3403.745191,2992.735704,2,26,21.134105,0,0,2,12,2,2,0,0,0,0,0,0,0.151374715,0.28688347,0,0,0,0.051834039,0.095449582,1.303416497,0,0.275377538,0,0.696491585,0,0.09815432,0,16.94094682,11.68587185,10.10646852,8.348258768,6.950636626,5.967686432,4.298817348,3.134080816,14.31058482,8.099174971,5.910026569,3.940897549,2.735138111,1.957552612,1.148683566,0.685653026,3.069830792,5.0702841,7.768092206,1.292547362,1.747156477,2.230357417,467,0.708333333,0.128056871,1,2,0.111111111,0,0,0,0,0,0,0,1,2,0,1,7,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78106509,9.087346939,4.803402647,5,18,0,3,2.78,0,1.565769082,0.879947043,0,9.686824656,19.87595488,0,8.479372217,0,0,0,0,0,0,0,0,1.144714243,0,0,0.5,1,5,3,2,2,2,0,0,0,2,1,0,0,45.98,5.700439718,309.4893204,359.0592176,49.09219011,2.045507921,17.47836989,2.975964743,9.393408562,1307,40,4.63,122
,0.0005,2.50E-07,134.5437,11.9961193,16.00002308,-0.376007667,0.225283631,5.053297937,11.34876775,5068.09,0,84.36172,6,6,77,0.965262476,-0.484185566,0.163805943,-0.381775306,0.40506908,42.31226638,43.98673506,64.36676338,78.71909875,82.80945166,2676.609073,3192.422926,4664.794837,5242.665582,4576.348135,1,40,57.39628,0,0,4,6,0,10,4,2,1,0,0,0,0.230816697,0.59011129,0,0,0,0.115045577,0.252702913,2.81863982,0.166666667,1.087246978,0.111111111,1.817346133,0.166666667,0.485733838,0.083333333,26.74191173,17.71678115,15.96124108,13.96542993,12.48635105,9.068863323,6.813162232,4.202988757,22.57237204,13.52700523,10.90481716,8.179441293,5.957171591,4.256221833,2.734522052,1.679609922,7.271281998,14.1709605,20.64336935,3.711221741,5.498087238,7.09155925,1222,0.675675676,0.176595789,0,8,0.642857143,0,0,0,0,0,0,4,0,11,0,0,4,2,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.97,13.10939358,6.189173111,4,8,0,4,3.55,0.643780664,6.92221794,5.560214691,1.249575975,19.24493434,19.66897049,1.890059648,6.734465368,3.009084713,0,1.310370697,0.28644595,0,0,0,0,0,0,0.982593194,0.5,1,10,4,1,3,1,0,0,0,4,0,0,0,90.47,6.321928095,502.0011569,512.2998707,74.94857198,2.025637081,26.94381789,13.1234725,13.82034539,5014,70,2.615,196
,0.2687,0.07219969,18.7833,11.89,15.99591716,-0.303297043,0.334577753,3.480808888,5.338081898,114.03,0,12.651551,0,0,13,0.306065779,-0.247892936,0.133442076,-0.028739042,-0.009842987,7.908918372,6.162457865,7.213484207,3.49827391,2.49827391,135.0061413,120.0104403,108.4338998,65.40226955,36.13990539,0,5,9.866449,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.048112522,0,0,0,4.991563832,2.77005561,2.182521985,0.866025404,0.577350269,0,0,0,3.600953631,1.692705341,0.752048296,0.286596466,0.142258898,0,0,0,0.288675135,0.288675135,0,0.034020691,0.034020691,0,31,0,0.58755041,1,3,0.666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,5.333333333,5,4,0,0,1.46,0,1,0.333333333,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,52.32,3.321928095,86.38516749,89.04767852,10.67917749,1.779862916,7.428346855,5.080776528,2.347570326,32,3,-0.214,20
,-1.1038,1.21837444,76.4602,11.89,15.99793986,-0.362329137,0.300512389,4.588645963,9.465443031,1430.1,0,46.02386,9,10,43,0.9236529,-0.604451169,0.15880986,-0.013938499,0.041891178,28.25775795,27.82055313,39.50502715,40.47364147,35.30700605,1200.500348,1361.948182,1822.901882,1682.782278,1349.434706,1,24,31.57214,0,0,3,1,0,4,1,1,0,0,0,0.096225045,0.247193875,0.491385277,0,0,0.028867513,0.063255353,0.081801192,1.724695272,0,0.548354835,0,0.790954661,0,0.157790533,0,16.98276318,10.89675461,9.937427284,7.889339359,5.956307061,4.035138858,2.894190629,1.810457736,12.98270564,7.10416805,5.313412383,3.201544342,1.811810694,1.009716241,0.547204553,0.27923054,3.948747402,5.510760589,6.72102905,1.305448433,1.20754203,1.144363512,504,0.391304348,0.466258996,3,7,0.538461538,0,0,0,0,0,0,2,0,3,0,0,1,2,0,0,1,1,2,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32638889,8.909090909,5.234979179,9,11,0,4,1.79,0.5,1.142976172,2.722692193,0,2.40685195,6.440236186,0,4.921652853,0,0,0.090909091,0.829777303,0.333333333,0.083333333,1.117161713,0.353553391,1.144714243,1.190550789,0,0.461538462,0.857142857,8,2,2,1,1,0,0,1,1,0,0,0,151.14,5.584962501,285.750516,324.1546033,45.66238062,1.985320897,28.70154417,11.04967466,17.65186951,1440,33,0.503,114
,-1.5275,2.33325625,51.0891,11.89,15.9949179,-0.280314613,0.203574893,5.053209893,11.17737838,1069.02,0,36.598239,0,0,36,0.143803276,-0.063295881,0.000226127,-0.00832603,-0.000491579,14.13444934,12.49827391,16.05173551,19.49482173,19.49482173,750.3787271,803.9185059,1011.4395,1059.634971,844.5235511,0,12,25.441761,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0.898464532,0.102062073,0.433012702,0.102062073,0.61070226,0.088388348,0.088388348,0.020833333,10.31999096,6.125356188,4.767072974,3.468417745,2.734698277,1.616025404,0.375,0,9.228239247,5.424779795,3.894580856,2.708352741,2.180259632,1.11959946,0.375,0,2.465770275,3.547431899,3.449979148,1.399929546,2.243691473,1.828911002,106,0,0.232695073,1,2,0.909090909,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6.453333333,3.703703704,7,2,0,7,2.45,0.5,5.907778092,0.75,1,6.377122503,2.449489743,4.242640687,0,1,0,0,0,0,0,0,0,0,0,0,0.5,1,7,0,0,0,0,0,0,0,0,0,0,0,43.09,4.584962501,215.9628178,185.1779645,24.26924827,1.866865251,4.810030624,2.405015312,2.405015312,246,18,3.353,54
,-1.6145,2.60661025,82.4227,11.89,15.99894743,-0.393106618,0.300521017,4.373099681,9.558741943,1704.11,0,49.919446,9,10,47,1.018449516,-0.613093951,0.087112691,0.004727881,0.081731239,31.03222699,30.1526451,43.16921111,45.91229446,40.57974899,1333.087208,1519.535277,2045.721381,1947.120602,1641.4799,1,26,33.758554,0,0,3,1,0,4,2,1,0,0,0,0.096225045,0.247193875,0.491385277,0,0,0.028867513,0.063255353,0.081801192,1.928819417,0,0.548354835,0,0.908805792,0,0.157790533,0,18.56011345,11.82860626,10.72839108,8.708271252,6.407649524,4.414233359,3.303036807,2.094681472,14.0072695,7.683919523,5.838955934,3.563623025,1.962039784,1.118770848,0.630071293,0.349474813,4.441546682,6.031246425,7.248198252,1.489598917,1.352421009,1.273961514,536,0.36,0.483870283,4,8,0.571428571,0,0,0,0,0,0,2,0,3,0,0,1,3,0,0,1,1,2,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30177515,9.796296296,5.736296296,9,11,0,4,1.79,0.5,1.099766481,3.052198488,0,1.930978769,7.931585235,0,6.442045717,0,0,0.356882928,1.389596621,0.333333333,0.083333333,1.117161713,0.353553391,1.144714243,1.190550789,0,0.461538462,0.857142857,9,2,2,1,1,0,0,1,1,0,0,0,171.37,5.700439718,311.8367273,354.165168,49.50485503,1.980194201,31.22289024,13.5616284,17.66126184,1706,37,-0.169,124
,1.2726,1.61951076,66.0899,11.89,15.99792873,-0.288074278,0.269464346,4.606020129,9.227094407,1543.04,0,45.184618,0,0,44,0.543820455,-0.408637062,0.309636619,-0.286258338,0.187852297,21.09787614,18.99255186,25.65177502,26.64928768,22.54148993,846.8010557,886.8260046,1065.135529,991.3656071,843.4440555,0,17,34.171382,0,0,2,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1.972518476,0.288675135,0.730223566,0.204124145,1.484116756,0.25,0.149056261,0.041666667,14.18179828,8.323915731,7.512690443,4.89867038,2.869682371,1.859899487,0.980695872,0.609068847,12.24587734,6.663232128,5.537293031,2.611183841,1.552379512,0.800009596,0.356316173,0.116437808,3.2553279,2.854880261,2.881537534,1.190872566,1.11578717,0.83773463,269,0,0.203731375,0,4,0.857142857,0,0,0,0,0,0,5,0,5,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8.991735537,7.933884298,11,3,0,7,2.56,1.705594851,4.892334141,3.364593261,2.076218233,3.581465329,5.543981484,0.802177622,1.10520945,0.965489385,0,0.166666667,1.414213562,0.5,0,0,0,0,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,52.6,5.087462841,280.5882329,258.1831095,33.92125936,1.884514409,10.89914151,10.89914151,0,716,22,3.978,78
,0.1812,0.03283344,103.716,11.996644,16.00243488,-0.384341434,0.265086114,3.931489235,11.28090794,2974.08,0,65.13979,0,0,60,1.13757784,-0.663992586,0.236929462,-0.233447253,0.184184426,36.19575228,36.3171957,51.74716382,54.08049253,61.73226755,1839.818464,2206.301876,3085.341727,3231.770992,3192.260187,0,32,45.25021,0,0,4,1,2,8,3,4,0,0.25,0.288675135,0.068041382,0.621200891,1.279211963,0.144337567,0.166666667,0.048112522,0.270020206,0.454853914,3.036451245,0.083333333,0.472137471,0.069444444,1.7625659,0.048112522,0.213141788,0.025229119,22.05167728,14.11873527,13.86497984,9.348185446,8.582068785,6.34029149,5.099649492,3.811386348,18.13586533,10.34918189,8.867390667,5.081526349,3.731739101,2.361831559,1.58643535,1.010545978,4.736184126,8.501484574,11.61595029,2.298498158,3.232068969,3.691180468,607,0.366666667,0.238421161,0,8,0.681818182,0,0,0,0,0,0,5,0,4,0,2,0,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63867188,10.29244002,6.081011204,5,5,1,4,3,1.154899415,4.575130559,8.375131256,0.759714963,3.145427884,16.33804466,2.043876207,11.03357583,3.619399318,0,0.310723251,2.853295971,2.335218387,0,0,0,0,0,0,0.461538462,0.857142857,11,3,0,1,0,1,0,1,1,0,0,0,100.66,6,409.1382645,422.1940682,59.5901783,1.986339277,22.58907703,22.58907703,0,2467,46,3.056,158
,0.2525,0.06375625,60.9801,11.99337073,15.99491892,-0.387742002,0.083180891,5.559798625,10.1967376,784.03,0,35.217102,10,11,30,0.173240532,-0.053538885,-0.008771345,-0.094785672,0.086122378,17.49442964,18.83063778,27.66127555,30.49191333,26.12817905,1118.410384,1342.153459,1943.206097,1988.635028,1465.54201,0,18,15.964898,0,0,0,7,2,0,4,0,0,0,0,0,0.196735636,0.430250808,0,0,0,0.092784239,0.139627532,1.008679558,0,0.344881807,0,0.451400108,0,0.105944113,0,11.12095586,7.770856948,7.048827802,6.291616447,5.669512364,4.471591559,3.079301826,2.106460091,8.97984915,5.621914705,4.311023005,3.275068887,2.474637847,1.765228038,0.978453224,0.588730916,2.768326736,5.154226275,7.459087266,1.068748548,1.638274995,2.08124215,202,0.875,0.27621237,2,3,0.307692308,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,4.349112426,1.861212564,0,11,0,0,2.56,0,0,0,0,6.744172158,14.47753484,0,8.319891776,0,0,0,0,0,0,0.25,0,0,0,0,0.428571429,0.75,0,3,2,1,1,0,0,0,3,0,0,0,59.14,5.169925001,192.1363363,214.1106132,33.19018946,2.074386841,8.329178464,2.561837154,5.76734131,385,28,1.251,88
,0.4831,0.23338561,76.3727,11.99617025,15.99826422,-0.388677757,0.076668446,4.782906062,11.7317726,1924.03,0,50.627411,6,6,47,0.320668058,-0.164023984,-0.012355543,-0.018522514,0.088263968,21.90891837,22.49482173,30.82664182,32.32491573,31.54655724,1372.955572,1583.299877,2189.313172,2253.94745,2037.690636,1,21,33.412589,0,0,0,5,1,1,5,2,0,0,0,0,0.171721681,0.246457471,0,0,0,0.116166125,0.117937245,1.69947609,0.144337567,0.284517797,0.058925565,1.021271417,0.064549722,0.14960145,0.022821773,14.58757567,9.548660602,8.639786449,6.654085938,5.282965534,4.439639467,2.545002315,1.683664151,12.93206751,7.560706736,6.252224583,4.433918253,3.299414396,2.566450412,1.306057081,0.785365174,3.240739581,5.114049181,7.270412055,1.795878661,2.622336576,3.454018717,317,0.65,0.117963589,1,2,0.647058824,0,0,0,0,0,0,3,0,6,0,0,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,7.319857313,4.25,4,7,0,2,3,0.550321208,5.61749723,2.133302927,0.6223699,13.80744505,11.12408726,4.427337466,1.310370697,1.39247665,0,0,0.142857143,0,0,0,0,0,0,0,0.5,1,5,2,1,2,1,0,0,0,2,0,0,0,32.7,5.392317423,287.6431174,277.2041793,39.92410685,1.996205342,8.36227991,5.349601236,3.012678674,792,30,2.829,100
,0.1396,0.01948816,92.1643,11.99617021,31.97207233,-0.374960328,0.238776746,5.231225375,11.65702495,2054.09,0,56.799825,6,6,51,0.752044643,-0.403777471,0.026686706,0.113884097,-0.255132357,37.08003912,38.38740893,47.26234161,49.45621507,52.53845968,1839.095082,2117.53017,2960.431739,2964.362221,2744.765778,1,27,40.576175,0,0,2,6,1,3,3,0,0,0,0,0.11785113,0.222222222,0.315196908,0,0,0.091287093,0.149932778,0.155363012,2.518230758,0.288675135,0.736168017,0.144337567,0.847489038,0.029444386,0.17112284,0.009814795,19.31962648,12.31141028,11.23301107,8.719583091,6.891826013,5.286983959,3.714467027,2.2874254,15.22983714,8.619785979,6.430664508,4.60926137,3.248380451,1.994432345,1.135271881,0.618518673,4.702610277,6.618316649,8.840791177,1.712881939,2.19615056,2.208070838,514,0.538461538,0.31146949,2,6,0.470588235,0,0,0,0,0,0,2,1,5,0,1,2,1,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.29080933,9.972299169,5.75,4,15,0,3,2.34,0.344566678,3.967543742,3.736649629,0,7.367420772,12.08530002,0,5.999228805,0,0,0.721124785,1.172031182,0.333333333,0,0.166666667,0.111111111,0,0.333333333,0,0.5,1,9,2,1,2,1,0,0,1,1,0,0,0,119.34,5.754887502,349.2434246,383.1514921,51.43826307,1.978394733,25.03930133,12.95329595,8.815763797,1715,40,0.459,130
