BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,mol_smile
2.259,538.047,12.414,10.073,10.073,8.075,5.386,5.386,4.044,4.044,2.578,2.578,1.777,1.777,0.0,4.795,0.0,5.907,17.142,11.127,0.0,12.99,32.047,10.473,4.523,230.106,0.231,-2.1,17.0,216.155,8363.459,11.387,4.411,2.357,99.625,12.072,0.36,12.072,0.257,0.158,0.257,-0.158,-0.36,2.852,65.109,230.267,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,88.0,9.84,5.76,5.818,0.0,5.907,0.0,4.795,0.0,0.0,0.0,23.356,31.898,11.63,0.0,2.0,9.318,11.725,0.0,5.157,0.0,20.771,5.317,46.716,0.0,0.0,5.317,5.818,0.0,0.0,11.064,0.0,20.771,27.245,28.789,0.0,0.0,0.0,55.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.897,35.103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(NC(=O)c2c(C)cccc2C)no1
1.235,930.023,19.847,16.195,18.584,14.118,10.132,12.312,7.86,10.739,5.954,8.789,4.433,6.812,0.0,4.795,0.0,10.778,5.753,50.464,21.166,11.762,17.828,51.515,11.601,445.105,0.409,-1.34,29.0,421.849,7304260.159,19.613,8.063,4.0,184.901,11.608,0.341,11.608,0.231,0.006,0.231,0.006,-0.341,4.988,122.646,446.041,1.0,4.0,0.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,7.0,0.0,4.0,0.0,2.0,2.0,152.0,15.117,0.0,0.0,5.907,0.0,0.0,4.795,0.0,0.0,11.762,35.496,56.139,34.448,21.999,5.0,4.795,52.407,0.0,10.217,0.0,33.924,36.832,47.487,0.0,0.0,10.217,11.375,0.0,35.125,47.61,4.795,0.0,19.262,52.256,5.023,0.0,0.0,35.58,0.0,9.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1ccc2c(c1)N(CCCN1CCC3(CC1)NC(=O)CS3)c1c(cccc1)S2
1.301,861.452,20.269,16.442,16.442,14.082,10.206,10.206,7.834,7.834,6.133,6.133,4.423,4.423,5.539,13.979,0.0,17.508,18.653,44.584,12.133,12.133,18.199,27.249,0.0,395.201,0.391,-2.73,29.0,369.27,5795498.348,19.581,8.331,4.03,170.049,12.984,0.339,12.984,0.247,0.045,0.247,-0.47,-0.339,3.217,110.3,395.478,1.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,1.0,6.0,0.0,6.0,0.0,2.0,2.0,152.0,15.117,11.356,5.783,5.907,0.0,0.0,9.589,4.39,0.0,0.0,18.199,62.205,30.761,6.669,4.0,13.979,17.378,0.0,10.217,0.0,31.222,31.203,65.978,0.0,0.0,10.217,10.078,0.0,0.0,48.432,4.795,5.817,36.041,54.597,0.0,0.0,0.0,52.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.984,55.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fc1ccc(C(=O)CCCN2CCC3(CC2)N(c2ccccc2)CNC3=O)cc1
1.478,714.488,19.725,16.632,18.144,13.473,10.55,11.306,8.685,9.5,6.946,7.685,5.367,5.688,0.0,4.795,0.0,17.55,22.508,44.522,25.683,12.133,18.014,4.9,27.939,424.168,0.682,-0.81,28.0,395.16,3576341.063,20.462,8.51,4.207,177.654,13.081,0.375,13.081,0.227,0.053,0.227,0.053,-0.375,4.56,113.087,425.4,0.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,5.0,1.0,2.0,3.0,154.0,9.637,0.0,0.0,5.907,0.0,0.0,9.694,0.0,0.0,0.0,29.268,75.731,25.738,22.067,4.0,9.531,29.109,0.0,9.8,0.0,69.051,26.744,33.808,0.0,0.0,0.0,0.0,0.0,23.202,60.136,15.952,0.0,50.509,18.199,10.045,0.0,0.0,32.78,0.0,12.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C1CCC2(CCCO2)CC1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1
1.274,789.189,19.399,15.942,15.942,13.671,9.891,9.891,7.457,7.457,5.789,5.789,4.188,4.188,5.539,9.185,0.0,11.724,19.025,44.584,12.133,12.133,18.199,27.249,4.737,383.201,0.409,-2.6,28.0,357.259,3878501.414,18.749,8.186,3.826,164.636,12.913,0.494,12.913,0.247,0.149,0.247,-0.428,-0.494,3.023,106.848,383.467,1.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,1.0,6.0,0.0,6.0,0.0,2.0,2.0,148.0,19.853,17.106,0.0,5.907,0.0,0.0,4.795,4.39,0.0,0.0,18.199,55.661,25.322,13.276,4.0,13.922,11.595,0.0,10.217,0.0,24.801,37.81,60.415,0.0,5.75,14.954,10.078,5.75,0.0,49.256,4.795,5.817,19.262,54.597,0.0,0.0,0.0,44.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.913,50.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fc1ccc(OCCCN2CCC3(CC2)N(c2ccccc2)CNC3=O)cc1
1.344,870.759,20.269,16.904,16.904,14.082,10.345,10.345,7.984,7.984,6.284,6.284,4.473,4.473,5.539,9.185,0.0,11.724,6.669,50.148,17.706,0.0,30.332,40.249,0.0,393.222,0.375,-2.66,29.0,365.282,5795498.348,19.648,8.374,4.056,171.563,13.076,0.339,13.076,0.247,0.16,0.247,-0.419,-0.339,4.048,115.004,393.506,1.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,152.0,15.117,11.356,0.0,5.907,0.0,0.0,4.795,4.39,0.0,0.0,36.408,61.588,25.322,6.669,4.0,9.185,17.168,0.0,10.217,0.0,31.725,31.203,72.054,0.0,0.0,10.217,10.078,0.0,0.0,42.649,4.795,5.817,31.75,60.673,0.0,5.573,0.0,35.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.076,50.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=CCCN1CCC2(CC1)N(c1ccccc1)CNC2=O)c1ccc(F)cc1
1.845,665.766,15.864,13.489,13.489,11.188,7.961,7.961,6.372,6.372,4.371,4.371,3.425,3.425,5.787,0.0,0.0,6.104,13.214,28.985,0.0,0.0,50.494,17.033,14.211,311.152,0.368,-1.88,23.0,290.213,304802.549,14.696,5.638,2.432,136.132,6.49,0.488,6.49,0.226,0.032,0.226,-0.871,-0.488,2.757,87.375,311.381,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,120.0,19.11,12.356,0.0,5.787,0.0,0.0,0.0,0.0,0.0,0.0,36.398,31.792,12.108,18.274,4.0,14.211,0.0,0.0,4.9,0.0,18.498,27.247,65.221,0.0,5.75,4.737,0.0,5.75,0.0,38.251,21.868,0.0,16.69,48.531,0.0,0.0,0.0,30.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12
1.587,1023.665,21.999,18.719,18.719,14.294,10.671,10.671,7.852,7.852,6.12,6.12,4.105,4.105,0.0,14.384,0.0,17.28,11.164,69.046,11.615,11.615,30.695,9.884,0.0,419.264,0.7,-2.62,30.0,386.266,5183363.573,22.074,9.03,4.004,175.843,12.479,0.332,12.479,0.332,0.131,0.325,-0.366,-0.325,-0.017,115.847,419.53,0.0,10.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,0.0,10.0,0.0,8.0,0.0,1.0,1.0,166.0,14.367,5.824,11.164,0.0,5.559,11.721,18.829,14.573,0.0,0.0,0.0,26.813,66.832,0.0,3.0,4.795,17.195,0.0,33.385,21.143,26.689,45.813,26.662,0.0,0.0,11.249,4.795,0.0,0.0,85.229,27.564,0.0,26.093,9.589,0.0,11.164,0.0,88.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.344,65.156,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCN(CC)C(=O)N1CCN(CCCc2nc3n(C)c(=O)n(C)c(=O)c3n2C)CC1
2.116,429.584,12.466,10.435,10.435,7.965,5.726,5.726,5.283,5.283,2.755,2.755,1.508,1.508,6.104,5.107,0.0,12.208,0.0,17.062,0.0,6.076,45.046,0.0,9.474,234.126,0.429,-1.48,17.0,216.151,8046.909,11.99,4.414,2.798,101.677,9.898,0.454,9.898,0.231,0.146,0.231,-0.465,-0.454,2.836,67.061,234.295,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,92.0,14.58,0.0,11.499,6.793,0.0,0.0,0.0,0.0,0.0,0.0,38.99,23.111,0.0,6.104,2.0,14.58,6.076,0.0,0.0,5.415,26.875,6.793,29.839,0.0,11.499,9.474,0.0,11.499,0.0,18.003,0.0,5.415,26.335,24.275,0.0,6.076,0.0,38.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2
1.984,928.349,17.483,12.347,13.919,11.287,7.029,8.953,5.393,7.362,3.837,5.051,2.677,3.546,21.848,18.007,0.0,27.934,0.0,16.53,12.133,24.265,6.066,0.0,16.74,364.028,0.125,-2.22,24.0,351.706,254570.036,16.631,6.01,2.932,143.429,12.654,0.274,12.654,0.241,0.031,0.241,-3.919,-0.274,2.034,89.118,364.81,2.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,8.0,0.0,3.0,0.0,1.0,1.0,124.0,0.0,0.0,0.0,21.838,0.0,0.0,9.589,18.457,0.0,0.0,41.933,23.763,6.421,21.523,3.0,18.007,39.126,0.0,0.0,5.139,17.234,4.9,59.117,0.0,0.0,10.039,5.687,0.0,11.601,20.232,19.612,0.0,17.902,53.426,5.023,0.0,0.0,97.54,0.0,2.155,0.0,0.0,0.0,0.0,0.0,0.0,22.71,42.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1
2.286,595.963,12.303,8.738,9.554,8.077,4.732,6.215,3.247,4.929,1.982,3.326,1.178,2.136,10.023,8.418,0.0,10.844,5.687,0.0,36.659,6.066,0.0,14.69,5.734,250.052,0.0,-2.15,17.0,240.203,7471.415,11.339,4.38,2.698,98.578,11.881,0.399,11.881,0.264,0.032,0.264,-3.661,-0.399,0.86,63.695,250.283,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,88.0,5.734,0.0,0.0,5.948,10.023,0.0,0.0,23.108,0.0,0.0,0.0,30.332,18.081,4.895,2.0,8.418,21.659,0.0,9.968,0.0,4.895,10.456,42.726,0.0,0.0,10.456,11.636,0.0,0.0,18.386,10.023,0.0,0.0,47.621,0.0,0.0,0.0,97.97,0.0,-3.661,0.0,0.0,0.0,0.0,0.0,0.0,23.762,26.315,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
2.277,616.501,12.466,9.044,9.861,7.971,4.789,6.272,3.497,5.18,2.057,3.428,1.258,2.242,10.023,8.418,0.0,10.713,11.448,0.0,30.332,6.924,0.0,9.879,10.257,253.052,0.1,-2.02,17.0,242.195,7651.767,11.465,4.096,2.563,98.469,11.889,0.399,11.889,0.263,0.118,0.263,-3.645,-0.399,1.366,62.903,253.283,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,90.0,10.257,5.76,5.818,0.0,10.023,0.0,4.722,8.418,0.0,0.0,5.157,31.189,11.754,4.895,2.0,12.941,21.529,0.0,5.157,0.0,11.819,10.456,36.092,0.0,0.0,10.456,11.505,0.0,0.0,13.574,10.023,6.924,5.76,39.75,0.0,0.0,0.0,98.22,0.0,-3.645,0.0,0.0,0.0,0.0,0.0,0.0,28.546,21.683,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1
5.489,325.297,10.914,8.364,9.997,5.621,4.066,7.371,3.207,9.12,2.258,8.298,0.889,4.534,23.754,16.836,0.0,11.506,0.0,0.0,27.695,0.0,0.0,0.0,0.0,228.049,1.0,-0.1,13.0,212.207,356.034,12.9,3.57,2.042,80.18,11.447,0.227,11.447,0.169,0.154,0.169,-3.555,-0.227,0.592,53.001,228.335,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,23.754,0.0,0.0,0.0,0.0,16.836,0.0,0.0,13.847,13.847,11.506,0.0,0.0,16.836,19.675,0.0,0.0,0.0,31.774,11.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.42,19.675,0.0,27.695,0.0,0.0,0.0,0.0,68.28,0.0,-7.111,0.0,0.0,0.0,0.0,0.0,0.0,44.127,5.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC
2.165,660.052,16.328,12.704,13.52,10.325,7.019,8.566,5.394,6.955,3.914,4.825,2.584,3.124,10.023,13.212,0.0,16.366,18.336,19.386,25.309,0.0,7.048,10.217,9.876,327.125,0.5,-1.64,22.0,306.238,81278.255,16.726,6.636,3.76,130.031,12.322,0.496,12.322,0.255,0.114,0.255,-3.867,-0.496,0.167,82.352,327.406,3.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,8.0,0.0,6.0,0.0,1.0,1.0,122.0,14.954,5.75,0.0,10.023,5.907,0.0,4.795,13.557,0.0,0.0,0.0,44.633,12.587,17.569,2.0,17.949,15.93,0.0,10.217,5.139,23.779,27.247,23.763,0.0,5.75,15.193,0.0,5.75,0.0,52.514,10.023,0.0,23.2,23.095,0.0,0.0,0.0,101.73,0.0,-3.867,0.0,0.0,0.0,0.0,0.0,0.0,22.832,38.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C
