BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,mol_smile
1.985,585.609,15.527,13.919,13.919,10.648,8.23,8.23,6.735,6.735,4.4,4.4,3.56,3.56,0.0,0.0,0.0,0.0,5.918,25.931,22.502,0.0,0.0,79.35,0.0,294.21,0.4,-1.8,22.0,268.234,126062.961,15.109,6.533,3.172,133.922,2.534,0.341,2.534,0.044,0.62,0.044,0.62,-0.341,4.121,95.016,294.442,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,116.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.322,56.115,24.464,0.0,3.0,0.0,11.375,0.0,4.9,5.918,19.765,32.085,59.658,0.0,0.0,4.9,11.375,0.0,0.0,32.085,12.842,5.918,18.051,48.531,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CC(C)CN1c2c(cccc2)CCc2c1cccc2
2.186,376.32,9.966,7.349,8.861,6.754,4.259,5.015,2.906,3.75,1.856,2.42,1.202,1.539,0.0,0.0,0.0,0.0,10.045,24.736,0.0,18.199,0.0,15.626,23.202,229.017,0.222,-0.93,14.0,221.026,2517.674,9.618,4.067,2.109,92.122,5.971,0.354,5.971,0.195,0.63,0.195,0.63,-0.354,2.364,60.389,230.098,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,74.0,10.634,0.0,5.96,0.0,0.0,0.0,4.992,0.0,0.0,0.0,23.202,18.199,11.567,17.255,2.0,0.0,34.849,0.0,5.317,4.992,0.0,18.406,28.244,0.0,0.0,10.634,5.687,0.0,23.202,19.049,0.0,0.0,0.0,23.192,10.045,0.0,0.0,36.42,0.0,11.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N1CCN=C1Nc1c(Cl)ccc(Cl)c1
2.272,394.059,10.836,7.65,9.918,7.165,4.365,5.499,3.027,4.277,1.924,2.739,1.262,2.173,0.0,0.0,0.0,0.0,26.715,13.09,0.0,12.133,0.0,15.626,34.803,262.978,0.222,-0.64,15.0,256.479,3583.261,10.864,4.473,2.481,102.425,5.999,0.354,5.999,0.196,0.476,0.196,0.476,-0.354,3.018,65.399,264.543,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,80.0,10.634,0.0,5.96,0.0,0.0,0.0,4.992,0.0,0.0,0.0,34.803,12.133,11.567,22.277,2.0,0.0,46.45,0.0,5.317,4.992,0.0,18.406,27.201,0.0,0.0,10.634,5.687,0.0,34.803,19.049,0.0,0.0,0.0,17.125,15.068,0.0,0.0,36.42,0.0,17.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N1CCN=C1Nc1c(Cl)cc(Cl)cc1Cl
2.272,394.059,10.836,7.65,12.408,7.165,4.365,6.744,3.027,5.651,1.924,3.633,1.262,3.719,0.0,0.0,0.0,0.0,0.0,38.155,0.0,0.0,12.133,63.416,0.0,394.827,0.222,-0.07,15.0,389.832,3583.261,11.416,4.843,2.734,113.118,4.277,0.354,4.277,0.195,0.818,0.195,0.818,-0.354,3.345,73.469,397.896,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,80.0,10.634,0.0,5.96,0.0,0.0,0.0,4.992,0.0,0.0,0.0,15.93,43.993,19.963,12.232,2.0,0.0,59.437,0.0,5.317,4.992,0.0,18.406,25.551,0.0,0.0,10.634,5.687,0.0,47.79,19.049,0.0,0.0,0.0,30.543,0.0,0.0,0.0,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.994,18.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N1CCN=C1Nc1c(Br)cc(Br)cc1Br
2.23,356.07,9.966,7.349,10.521,6.771,4.265,5.851,2.879,4.587,1.88,3.202,1.217,2.414,0.0,0.0,0.0,0.0,0.0,33.682,0.0,0.0,18.199,47.486,0.0,316.916,0.222,-0.55,14.0,309.928,2573.305,9.984,4.315,2.092,99.251,4.266,0.354,4.266,0.195,0.831,0.195,0.831,-0.354,2.583,65.769,319.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,74.0,10.634,0.0,5.96,0.0,0.0,0.0,4.992,0.0,0.0,0.0,6.066,43.993,15.49,12.232,2.0,0.0,43.507,0.0,5.317,4.992,0.0,18.406,27.145,0.0,0.0,10.634,5.687,0.0,31.86,19.049,0.0,0.0,0.0,32.137,0.0,0.0,0.0,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034,20.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N1CCN=C1Nc1c(Br)cccc1Br
2.272,396.814,10.836,7.65,10.748,7.165,4.365,5.914,3.027,4.757,1.924,2.978,1.262,2.565,0.0,0.0,0.0,0.0,21.692,17.562,0.0,12.133,0.0,31.556,23.202,306.928,0.222,-0.45,15.0,300.93,3583.261,11.048,4.595,2.564,105.99,6.054,0.354,6.054,0.196,0.561,0.196,0.561,-0.354,3.127,68.089,308.994,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,80.0,10.634,0.0,5.96,0.0,0.0,0.0,4.992,0.0,0.0,0.0,39.132,12.133,11.017,22.277,2.0,0.0,50.779,0.0,5.317,4.992,0.0,18.406,26.651,0.0,0.0,10.634,5.687,0.0,39.132,19.049,0.0,0.0,0.0,21.598,10.045,0.0,0.0,36.42,0.0,12.107,0.0,0.0,0.0,0.0,0.0,0.0,0.851,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N1CCN=C1Nc1c(Cl)cc(Br)cc1Cl
2.23,356.07,9.966,7.349,7.349,6.771,4.265,4.265,2.879,2.879,1.88,1.88,1.217,1.217,11.634,8.781,0.0,5.687,19.049,0.0,18.199,0.0,0.0,15.626,0.0,197.076,0.222,-1.65,14.0,188.116,2573.305,8.927,3.611,1.66,79.847,13.119,0.354,13.119,0.196,0.166,0.196,-0.624,-0.354,1.336,50.285,197.188,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,74.0,10.634,17.322,5.96,0.0,0.0,0.0,4.992,8.781,0.0,0.0,6.066,12.133,6.545,6.545,2.0,8.781,11.647,0.0,5.317,4.992,0.0,18.406,29.834,0.0,0.0,10.634,14.468,0.0,0.0,19.049,0.0,11.634,0.0,23.192,0.0,0.0,0.0,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.237,13.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N1CCN=C1Nc1c(F)cccc1F
1.892,942.543,15.811,12.335,13.091,11.22,7.111,7.489,5.291,5.727,3.837,4.089,2.711,2.837,0.0,0.0,0.0,6.042,5.023,22.16,6.327,11.009,48.128,26.461,11.601,324.089,0.125,-2.73,23.0,311.671,399300.751,13.9,5.477,2.467,136.883,6.017,0.248,6.017,0.137,0.089,0.137,-0.089,-0.248,2.851,87.224,324.775,0.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,114.0,0.0,24.213,0.0,0.0,0.0,0.0,0.0,14.348,5.099,5.099,35.013,35.392,12.07,5.517,4.0,0.0,22.634,0.0,29.758,7.048,6.042,0.0,71.269,0.0,0.0,0.0,0.0,0.0,11.601,29.758,7.048,0.0,17.169,55.119,5.023,11.033,0.0,61.42,0.0,6.017,0.0,0.0,0.0,0.0,0.0,0.0,3.591,40.17,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n1nn(C)c2c1ccc(C(n1cncn1)c1ccc(Cl)cc1)c2
2.474,344.909,8.389,6.773,6.773,5.898,4.026,4.026,2.737,2.737,1.814,1.814,1.256,1.256,0.0,0.0,0.0,0.0,6.545,17.762,0.0,0.0,34.993,4.984,5.734,161.095,0.222,-1.35,12.0,150.12,1008.383,7.307,2.948,1.187,70.839,5.433,0.33,5.433,0.136,0.657,0.136,0.657,-0.33,0.835,47.95,161.208,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,62.0,10.134,5.647,0.0,0.0,0.0,0.0,0.0,4.984,0.0,0.0,6.066,18.677,18.815,5.694,2.0,0.0,5.647,0.0,9.385,5.734,6.421,6.545,36.287,0.0,0.0,5.734,0.0,0.0,0.0,15.929,6.421,0.0,5.694,30.593,0.0,5.647,0.0,43.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005,23.328,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCc1nc2n(c1)cccc2
2.233,484.793,10.836,8.035,8.851,7.148,4.239,5.119,2.948,3.806,1.714,2.472,1.113,1.83,0.0,0.0,0.0,5.96,5.132,17.212,11.337,6.197,12.304,20.269,11.143,222.069,0.125,-1.89,15.0,212.197,3694.356,9.657,3.696,2.129,90.082,7.061,0.37,7.061,0.192,0.117,0.192,-0.117,-0.37,1.147,59.97,222.277,5.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,78.0,16.034,17.212,11.091,0.0,0.0,0.0,5.409,9.968,0.0,11.337,0.0,6.924,11.577,0.0,2.0,0.0,22.428,5.409,14.952,5.734,6.924,5.317,17.401,0.0,11.388,11.05,5.132,0.0,11.337,20.911,0.0,12.333,5.824,11.577,0.0,11.388,0.0,103.47,0.0,1.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.782,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N=C(N)Nc1nc(-c2c[nH]c(C)n2)cs1
2.736,253.299,8.268,6.165,6.165,5.182,3.249,3.249,2.228,2.228,1.188,1.188,0.748,0.748,0.0,4.795,0.0,11.657,5.687,0.0,19.056,12.133,0.0,5.317,5.107,151.063,0.125,-1.51,11.0,142.093,285.511,7.595,3.053,2.292,64.667,10.524,0.508,10.524,0.221,0.115,0.221,-0.115,-0.508,1.351,42.411,151.165,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,58.0,10.423,5.75,0.0,5.907,0.0,0.0,4.795,0.0,0.0,0.0,0.0,24.265,12.611,0.0,1.0,9.901,11.595,0.0,0.0,0.0,6.924,5.317,24.265,0.0,5.75,5.317,5.687,5.75,0.0,11.014,4.795,0.0,6.924,24.265,0.0,0.0,0.0,49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccc(O)cc1
3.212,574.171,9.585,7.235,7.235,6.126,3.718,3.718,2.807,2.807,2.029,2.029,1.269,1.269,0.0,9.589,0.0,11.249,11.164,4.567,17.942,7.048,0.0,9.968,0.0,180.065,0.286,-1.85,13.0,172.103,1349.044,7.781,2.317,0.851,72.454,11.441,0.339,11.441,0.332,0.351,0.332,-0.371,-0.339,-1.04,46.576,180.167,1.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,68.0,4.984,5.517,5.647,0.0,5.559,5.69,13.929,9.779,0.0,0.0,0.0,0.0,14.095,6.327,2.0,0.0,11.164,0.0,19.102,14.095,0.0,0.0,27.165,0.0,0.0,11.249,0.0,0.0,0.0,19.102,14.095,0.0,0.0,15.916,0.0,11.164,0.0,72.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.369,33.798,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=c1n(C)c(=O)n(C)c2c1[nH]cn2
2.427,171.872,7.234,6.171,6.171,4.932,3.478,3.478,2.175,2.175,1.357,1.357,0.799,0.799,0.0,0.0,0.0,0.0,0.0,18.66,0.0,0.0,31.444,10.301,0.0,136.1,0.375,-0.89,10.0,124.102,251.667,7.22,4.011,2.15,61.296,4.176,0.319,4.176,0.042,0.997,0.042,0.997,-0.319,0.843,41.868,136.198,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,54.0,5.317,0.0,0.0,0.0,0.0,0.0,4.984,0.0,0.0,0.0,6.066,19.18,24.856,0.0,1.0,0.0,0.0,0.0,10.301,0.0,6.421,13.592,30.09,0.0,0.0,5.317,0.0,0.0,0.0,18.576,6.421,0.0,5.694,24.396,0.0,0.0,0.0,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNCCc1ccccn1
2.02,631.851,12.983,10.115,10.115,9.271,6.2,6.2,4.769,4.769,3.623,3.623,2.816,2.816,6.031,4.795,0.0,12.208,0.0,22.502,0.0,4.9,48.531,0.0,10.471,252.09,0.133,-2.33,19.0,240.177,65045.227,10.579,3.585,1.404,109.946,11.861,0.359,11.861,0.323,0.029,0.323,-0.471,-0.359,3.029,71.173,252.273,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,94.0,10.471,12.208,0.0,0.0,0.0,6.031,4.9,4.795,0.0,0.0,36.398,12.133,11.127,11.375,4.0,9.531,17.406,0.0,0.0,5.734,12.208,4.9,59.658,0.0,0.0,10.634,16.169,0.0,0.0,6.031,4.737,0.0,23.335,48.531,0.0,0.0,0.0,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c1cccc2c1C1OC1c1c(cccc1)N2C(=O)N
3.766,155.629,9.397,6.295,7.807,5.757,3.265,4.334,1.815,2.571,1.0,1.358,0.505,0.76,6.031,9.702,0.0,12.425,17.434,0.0,0.0,0.0,0.0,10.603,23.202,213.007,0.8,-0.55,12.0,204.98,417.528,11.45,7.118,4.353,79.942,10.927,0.34,10.927,0.34,0.096,0.335,-0.577,-0.335,1.157,47.34,214.052,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,70.0,5.317,0.0,0.0,0.0,0.0,6.031,0.0,4.795,5.009,28.109,0.0,0.0,18.305,11.831,0.0,4.795,29.233,0.0,10.326,5.286,0.0,24.85,4.907,0.0,0.0,5.317,4.795,0.0,23.202,35.89,0.0,4.907,0.0,5.286,0.0,0.0,0.0,61.77,0.0,10.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ClCCNC(=O)N(N=O)CCCl
