Title,fragC,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,Zagreb
,1789.02,0.133380256,-0.072213515,0.008836586,-0.037785859,0.065126677,21.7199606,23.83090967,33.9970916,39.16327353,38.02470803,1714.450262,2064.380392,3072.124409,3417.949279,2965.229839,0,0,0,10,2,4,1,0,1,0,0,0,0.198741682,0.357110711,0,0,0,0.06953098,0.122730806,1.554634153,0.166666667,0.715203943,0.136082763,1.102493954,0.125,0.371586481,0.072168784,14.87203272,10.15903184,9.090613198,7.791036002,6.842222883,5.843702938,4.116308249,3.037932458,13.18733609,7.77169529,6.268042861,4.544876803,3.404746254,2.471151361,1.538212948,0.971294197,3.991167553,7.25966947,11.57097759,2.265114047,3.429753369,4.667213326,332,0.666666667,0.054497965,0.3684210526315789,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,6.629935721,2.933454051607062,0.550321208,6.744068062,3.542060277,1.5,15.19023416,15.32500126,3.270991313,3.301927249,2.828427125,0,0,0,0,0,0,0,0,0.25,0,0.444444444,3,2,1,2,0,0,0,3,0,0,0,15.27,5.523561956,284.4855587,42.99698532,2.047475491,6.291057185,0,6.291057185,840,38,112
,2266.04,0.355319889,-0.117558885,-0.044432482,-0.057022833,0.018713851,29.41096251,29.74451487,42.32257591,42.82057793,33.12807046,1661.427897,1905.40771,2583.907423,2517.795568,1941.504182,0,0,0,10,3,4,4,1,0,0,0,0,0.23883545,0.421312342,0,0,0,0.111457255,0.158533889,2.130766767,0.144337567,0.394144059,0.072168784,1.021527361,0.055901699,0.118427556,0.0186339,18.57070333,12.46014554,11.48234101,9.385943872,6.810080783,5.595389391,3.879857844,2.204173488,15.24918958,9.268791059,7.272873496,5.316514462,3.542369002,2.606482995,1.581834259,0.944099362,4.450142283,5.777764581,7.071533026,1.949084959,2.327265685,2.508158193,721,0.846153846,0.114134567,0.4090909090909091,0,0,0,0,0,0,1,0,7,0,0,8,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72704082,9.467455621,5.75,0,2.221090569,0.792700423,0.2,22.29817968,16.47950201,4.295588542,1.663611281,1.048677291,0,0.111111111,0,0,0,0,0,0,0,0,0.470588235,3,2,3,2,0,0,0,3,0,0,0,40.54,5.807354922,346.3883059,52.65757985,2.025291533,11.08921736,5.130764164,3.441827361,2035,39,134
,1516.04,0.393711404,-0.151500973,-0.163368816,0.210577174,-0.072302919,23.68338741,26.82691371,44.15528162,54.03631166,48.64983146,1883.842849,2444.035952,4049.176765,4547.75268,3723.350694,0,0,0,6,2,1,5,1,1,0,0,0.068041382,0.396311673,1.178045723,0,0,0.029462783,0.203955737,0.53461813,1.927644716,0.068041382,0.792952123,0.078236016,1.223767604,0.058925565,0.418404716,0.048262135,14.35300667,10.12586422,10.03556273,9.695456692,8.995873892,8.573262917,7.159292982,5.754117334,11.99001157,7.713327954,6.930110294,6.149738249,5.238415571,4.468527839,3.220836354,2.299103815,5.58384455,10.69149273,18.36236159,3.267330444,5.742741744,8.667554062,289,0.857142857,0.185630395,0.5294117647058824,0,0,0,0,0,0,1,0,3,0,2,2,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44,4.295062463,1.487603305785124,0,1.857353833,1.801548727,0.25,6.19869471,20.10399459,2.941713421,11.72265968,4.930998067,0,0.166666667,0.666666667,0,0,0,0,0,0,0,0.5,5,1,1,1,0,0,1,4,0,0,0,52.93,5.64385619,256.7275093,44.72865302,2.129935858,11.73092792,8.393727236,3.337200685,712,49,132
,1429.05,0.583996705,-0.340352207,0.122555814,-0.210159445,0.160007891,24.04336771,25.32545951,36.45999914,38.20728901,33.53894371,1394.304311,1657.809349,2393.229435,2322.972913,1900.12213,0,0,2,5,1,5,1,0,1,0,0,0.068041382,0.495644523,0.700623774,0,0,0.039528471,0.197236978,0.223146795,1.57967949,0.11785113,0.690704954,0.126966947,0.997639165,0.088388348,0.240248283,0.045600213,14.87203272,10.1100089,9.214428363,8.043181907,6.557555007,5.101655105,2.837715906,2.010314119,12.2485641,7.315513603,5.873658933,4.379060691,3.001838491,1.997378805,0.998211488,0.616006983,4.236349537,6.969867462,9.847642446,2.04109938,2.734850561,3.048674441,376,0.857142857,0.173001739,0.5,0,0,0,0,0,0,1,0,6,0,0,5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,6.629935721,3.2,0,2.537463835,1.310370697,1,13.42224084,9.682397855,3.413781753,1.310370697,2.381101578,0,0.25,0.285714286,0,0,0,0,0,0,0.5,0.454545455,3,1,3,1,0,0,1,2,0,0,0,49.85,5.523561956,272.5047436,42.76193435,2.036282588,14.97170281,8.121747771,6.849955035,908,34,112
,4354.06,0.44725753,-0.252324406,0.018938461,-0.047442501,0.091603915,43.92734015,43.11186388,64.64180415,73.11218974,64.43949234,2886.870322,3490.170885,5123.805782,5689.690348,4736.073227,0,0,1,10,2,6,8,1,0,0,0,0.068041382,0.567368304,1.030089302,0,0,0.032274861,0.276748711,0.442781472,2.247400241,0.083333333,0.729998789,0.092946256,1.387899155,0.055901699,0.298606684,0.03423266,23.1227451,16.6377969,15.1869769,13.7574781,12.01308717,10.40641771,7.565121778,5.646260546,20.6949728,13.4577501,10.8950348,8.831564504,6.914848441,5.45755321,3.574784737,2.44976713,6.194622376,10.78850746,15.46952397,3.372639776,5.313974899,6.815878852,952,0.941176471,0.081170946,0.5357142857142857,0,0,0,0,0,0,0,0,13,0,0,7,1,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.34319527,10.40073869,4.720999405116002,0,0,0,0,34.65551696,28.42661818,4.212479394,4.414327649,1.344529033,0,0,0,0,0,0,0,0,0.66943295,0.595275394,0.466666667,6,2,2,2,0,0,1,4,1,0,0,38.82,6.285402219,446.4384004,71.56683748,2.104906985,18.86341314,2.588719427,13.72168345,3653,65,192
,1129.07,0.539711703,-0.309018441,0.062577959,-0.011856651,-0.045663712,28.17781705,29.10029072,40.20712363,48.23199705,47.59102621,1614.030455,1926.066048,2736.591389,3254.265279,2892.107672,0,0,1,11,2,1,0,0,0,0,0,0,0.170103454,0.176776695,0,0,0,0.056131276,0.049582212,1.446699981,0,0.49759976,0,0.531363602,0,0.111471377,0,17.10408353,11.6133922,10.21396695,8.601925549,7.177232424,6.137551886,4.491423778,3.494172754,13.00764966,7.29534953,5.228966043,3.715781049,2.627642848,1.862418692,1.099650038,0.681662613,3.778763804,5.876453578,8.784579031,1.199178975,1.666228355,2.072578024,385,0.708333333,0.269819477,0.17647058823529413,0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78106509,8.589506173,4.233236151603498,0,1.595902115,1.120929669,0,11.98435304,19.63655392,0,6.455107951,0,0,0.595275394,0.472470394,0,0,0,0,0,0.516397779,0.2,0.5,3,2,2,2,0,0,0,2,1,0,0,87.72,5.700439718,288.1418804,48.92172524,2.038405219,19.82824529,10.18887987,9.639365421,1215,43,124
,721.05,0.589020961,-0.469656165,0.444684274,-0.442007366,0.31131026,19.45785644,20.32491573,31.75869821,26.15128566,25.58950137,925.5841687,1145.441484,1745.598966,1264.001792,1010.681662,0,0,1,2,0,1,1,4,0,0,0,0.27498597,0.61831609,1.150053939,0,0,0.19641855,0.380561289,0.610778097,1.246599617,0,0.282271124,0,0.624836428,0,0.151275672,0,11.28409257,7.7027086,7.210100445,6.3248267,5.652238743,4.263353912,3.167392806,2.226555795,8.881551827,5.476406151,4.512031258,3.766219178,3.102049309,1.98383314,1.221481214,0.687792861,2.979225972,5.413005644,7.474526615,1.553195516,2.558722918,2.882255998,220,0.625,0.289710904,0.6363636363636364,0,0,0,0,0,0,1,0,1,0,2,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,4.032921811,1.6752136752136753,0,0.409913825,1.452147202,0,1.889881575,8.688162315,0,10.13335842,0,0,0.166666667,1.414213562,0.5,0,0,0,0,0,0,0.5,4,0,1,0,0,0,3,1,0,0,0,64.63,5.169925001,199.9912044,32.81549232,2.05096827,13.87712658,11.17595598,2.701170607,410,22,90
,1703.06,0.449070973,-0.220777737,-0.150740309,0.255906163,-0.112196666,25.98885928,27.51952976,36.35016754,35.43324355,27.49218522,1382.198033,1568.645782,2058.712728,1986.801644,1567.976245,0,0,1,7,2,7,0,0,0,0,0,0,0.253436788,0.359052254,0,0,0,0.087855081,0.087453863,1.22850154,0,0.201184464,0,0.580771805,0,0.053791435,0,16.07070333,11.22034669,9.765387138,8.026733046,6.259318339,5.084608768,3.153024995,2.163809732,13.32649471,7.899124825,5.68886142,3.971733918,2.590261299,1.71301893,0.842781726,0.503583505,2.752080103,3.761879042,4.843475156,1.100352155,1.25102099,1.254203587,563,0.913043478,0.224429577,0.4117647058823529,0,0,0,0,0,0,1,0,6,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,8.909090909,5.234979179060083,0,2.038595205,1.794354086,0,11.37532125,12.84485541,0,3.499642619,0,0,0,0.066666667,0,0,0,0,1.650963624,0.66943295,0,0.466666667,3,2,3,2,0,0,0,3,0,0,0,70.51,5.64385619,289.4675633,47.08314696,2.047093346,18.22805976,5.521094809,12.70696496,1416,32,116
,7995.05,0.666675793,-0.358777408,-0.082465285,0.301534366,-0.293189303,46.45785644,50.82318964,71.92602658,82.69677155,81.30656728,3334.17993,4041.828883,6057.343131,6825.399963,6334.62546,0,0,1,11,3,3,17,1,1,0,0,0.068041382,0.498373746,1.196838965,0,0,0.029462783,0.236030752,0.554000174,2.282372808,0.068041382,0.740360692,0.078236016,1.387421266,0.058925565,0.415725988,0.048262135,29.64984283,21.11335876,18.3476234,15.95914648,14.02472902,12.49619515,10.0274642,8.395740011,26.39946876,17.19316926,13.43281098,10.60424597,8.303751541,6.596734188,4.677320423,3.402453553,6.257711062,11.96465012,19.9064004,3.584028211,6.205939555,9.246194217,1805,0.604651163,0.081997765,0.6052631578947368,0,0,0,0,0,0,2,0,16,0,2,7,4,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.921875,15.72777902,7.291666666666667,0.047619048,5.027841571,2.113319338,0.242535625,0,38.29146138,4.063691982,14.10037029,4.941453946,0,0,0.696238325,0.793700526,0,0,0,0,0,0,0.48,6,2,2,2,0,0,1,5,0,0,0,48,6.584962501,594.9311197,89.57746995,2.083196976,15.43636967,12.09067359,3.345696086,7674,76,230
,7927.04,0.474309449,-0.256187183,0.023135255,-0.030290737,-0.011550989,41.68338741,44.15900569,63.26184263,70.81946557,68.92575469,3049.238808,3577.215635,5094.77038,5760.289619,5377.224519,0,0,1,4,4,9,13,4,0,0,0,0,0.162880647,0.468644447,0,0,0,0.084622129,0.198819505,3.125148585,0.204124145,0.72141016,0.083333333,2.019684671,0.102062073,0.416773687,0.036084392,27.99298858,18.69070903,17.17182045,13.64125318,11.30811219,9.180152734,7.888284609,5.106133287,25.87241831,16.22057566,13.4048461,9.70603639,6.975990562,5.064581054,3.81132554,2.018112521,6.271688917,10.24357099,15.05154843,3.815010501,5.240270171,6.725077107,1107,0.666666667,0.072141212,0.7428571428571429,0,0,0,0,0,0,6,0,16,0,0,2,3,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92517007,14.94455616,8.526315789473685,2.130936215,13.45126116,12.30229096,1.650248147,23.99142003,31.24878673,2.540857541,14.65614648,3.061516663,0,0,0.577350269,0.25,0,0,0,0,0,0,0.5,4,1,2,1,0,0,0,3,1,0,0,38.77,6.392317423,577.7752326,79.17769007,2.030197181,12.18345177,8.759678144,3.423773624,5208,67,202
,3523.03,0.311172946,-0.088322449,-0.042978687,-0.016935032,0.041757765,29.32340711,30.32836791,46.98882779,50.98882779,51.09538881,2093.807765,2503.748034,3736.72325,4037.092103,3682.070612,0,0,0,5,2,5,8,3,1,0,0,0,0.162880647,0.480619055,0,0,0,0.096769244,0.199651799,3.301380265,0.40824829,0.860575929,0.185395406,2.302350059,0.294627825,0.522034333,0.107038088,19.81962648,12.65383232,12.66356039,9.673082605,8.177577726,6.811270386,5.552731614,3.655023861,17.7299655,10.73562691,9.801699221,6.861254242,5.099542194,3.683103259,2.507798033,1.617510474,6.010962902,9.643874585,14.28770831,3.820834633,5.326204247,6.619472505,609,0.518518519,0.12499112,0.7083333333333334,0,0,0,0,0,0,5,0,8,0,0,2,2,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70273484,8.393595041,4.609418282548477,1.647778863,9.587524296,7.049192363,3.212070777,9.991988358,17.044192,4.955114477,8.952163111,4.602497217,0.2,0.166666667,0.40824829,0,0,0,0,0,0,0,0.5,3,1,1,1,0,0,0,3,0,0,0,46.53,5.857980995,391.5155589,54.27569689,2.010210996,8.223775176,8.223775176,0,1826,48,146
,718.03,0.280425623,-0.148738496,-0.01718414,0.076353299,-0.080792264,19.49442964,21.16300164,28.52271006,25.55000942,21.82691371,1119.916378,1299.241317,1754.107871,1568.954752,1235.653516,0,0,2,8,3,1,0,0,0,0,0,0.144337567,0.253436788,0.31228545,0,0,0.038490018,0.079050592,0.0854892,0.939826406,0,0.201184464,0,0.427578039,0,0.051834039,0,12.37203272,8.82649984,7.741217145,6.564844814,5.390794568,3.988968879,2.627025414,1.879603382,9.783284955,5.805418335,4.220123255,2.956813246,2.000135272,1.286530842,0.693953944,0.411162562,2.29571929,3.41469757,4.382584307,0.837491105,1.020937336,1.082550666,309,0.944444444,0.147779519,0.06666666666666667,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.005,5.969821674,3.1346938775510202,0,0,0,0,14.36609225,15.34185882,0,2.941682753,0,0,0,0,0,0,0,0,0,0.5,0,0.5,3,3,2,2,0,0,1,2,0,0,0,34.89,5.321928095,207.9189295,37.14329233,2.063516241,8.892617949,2.568992459,6.323625489,636,24,94
,4062.05,0.532805122,-0.120235578,-0.213874581,0.142403698,0.042106806,38.59992028,40.91015302,69.06999917,92.36109076,90.88658115,3379.846733,4379.356511,7366.253417,8835.314351,8065.313666,0,0,0,9,3,3,7,4,3,0,0,0.058925565,0.518025725,1.452016022,0,0,0.058925565,0.405432552,1.050951276,3.753218858,0.346383044,2.456346343,0.766801651,2.650985336,0.256758932,1.473588467,0.426368615,24.09564736,16.1140113,16.1163377,15.70512775,13.69719012,12.03070493,9.377361664,7.535501342,19.88948867,12.63763699,11.89960919,10.98084186,9.36617092,7.67297131,5.784883969,4.422298915,11.57542683,21.43001112,34.72295625,7.610067319,13.47357071,20.09057553,754,0.735294118,0.16069403,0.5862068965517241,0,0,0,0,0,0,2,0,7,0,3,4,4,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.34319527,7.998106509,2.93491124260355,0.166666667,5.64845446,4.361974996,3.023873241,19.23696902,32.21942335,14.97245758,9.160773389,12.66985844,2.40685195,0.858639436,0,0,0,0,0,0,0,0,0.461538462,6,1,1,1,0,0,1,5,0,0,0,74.6,6.285402219,447.8745154,70.59946022,2.076454712,12.66475993,10.05942593,0,2819,84,208
,2714.05,0.463098674,-0.145415181,-0.184209312,0.194555872,-0.112840821,29.45785644,33.15900569,53.31773948,67.58259701,65.25094231,2327.198146,3029.467462,4960.895878,5790.971677,5136.332634,0,0,0,4,2,2,10,2,1,0,0.204124145,0.212378949,0.456227257,1.338367409,0,0.204124145,0.17380035,0.266877954,0.658091686,2.509481157,0.160987638,1.221268609,0.302462426,1.579741257,0.096674583,0.589011325,0.137314055,17.6814338,12.54347888,12.49392136,12.07835097,10.60373528,9.970384228,8.319764914,6.737330713,15.02516532,10.20916214,9.24980571,8.259175488,6.626043176,5.59461276,4.236763924,3.202989291,7.331318266,13.83333499,23.97724107,4.248775656,7.360641085,11.31849313,495,0.884615385,0.204818665,0.7142857142857143,0,0,0,0,0,0,0,0,9,0,0,2,4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9094693,5.53633218,1.9702558001189767,0,0,0,0,13.73141739,23.82290422,6.976407837,9.396102066,7.128699309,1,0.531329285,0.908560296,0,0,0,0,0,0,0,0.454545455,6,1,2,1,0,1,1,4,0,0,0,73.16,5.95419631,324.9816745,55.12507675,2.12019526,14.5930446,11.03423669,3.55880791,1356,60,164
,2425.04,0.377271975,-0.139958781,-0.106946108,0.09415454,-0.058551259,27.68338741,31.82691371,50.65355553,65.476036,62.75639247,2330.683708,3045.510037,4993.218062,5897.992063,5204.050357,0,0,1,4,3,2,8,2,1,0.288675135,0.204124145,0.068041382,0.524268638,1.420500622,0.288675135,0.204124145,0.029462783,0.311721353,0.710024715,2.509481157,0.160987638,1.221268609,0.302462426,1.609553753,0.096674583,0.588232723,0.135702591,16.97432702,12.04347888,12.14036797,11.26185439,10.31506015,9.803717562,8.105688739,6.537843475,14.50060145,9.705163544,8.907917098,7.422776493,6.274330957,5.408145595,4.025571833,2.996741763,7.042643131,13.66666833,23.76316489,3.986284434,7.216517572,11.14707555,432,0.88,0.156051249,0.6190476190476191,0,0,0,0,0,0,0,1,7,0,0,2,3,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.0784,1.8612401858676495,0,1.919898169,2.187490823,0.577350269,11.59246147,22.95357101,6.815889778,9.396102066,7.128699309,1,0.166666667,0.577350269,0,0,0,0,0,0,0,0.5,6,1,2,1,1,0,1,4,0,0,0,52.93,5.906890596,313.5549891,52.82754036,2.113101614,11.96742779,8.442640572,3.524787219,1189,59,160
,2375.05,0.517972133,-0.160027859,-0.184803033,0.214784136,-0.180298524,29.45785644,32.15900569,53.31773948,67.41641508,64.41712425,2300.363783,2953.388621,4892.791764,5716.822613,4998.435022,0,0,0,6,3,4,6,1,1,0,0,0.068041382,0.372893923,1.231329321,0,0,0.029462783,0.194467003,0.548306527,2.713605303,0.160987638,1.221268609,0.302462426,1.633100508,0.096674583,0.575780286,0.135702591,18.26722023,12.38168283,12.43248716,11.33233108,10.26201952,9.789113259,8.095238183,6.526009535,15.2875294,9.527912852,8.554080392,7.102792755,5.931333581,5.053315324,3.735557679,2.730692324,7.235093221,13.66612889,23.76562136,3.982967582,6.916984849,10.50174315,476,0.692307692,0.19708408,0.5714285714285714,0,0,0,0,0,0,2,0,6,0,1,2,2,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05555556,5.997501041,2.234440883791533,0.5,3.293153919,2.641060519,0.6172134,10.0535851,21.40280217,6.724576476,9.013773795,6.950316676,1,0.531329285,0.908560296,0,0,0,0,0,0,0,0.454545455,5,1,1,1,0,0,1,4,0,0,0,70,5.906890596,332.0652158,54.37079101,2.09118427,14.56986913,11.0321902,3.53767893,1379,60,158
,2209.05,0.51190929,-0.149275347,-0.194006487,0.196381213,-0.148528464,28.45785644,32.15900569,51.31773948,66.58259701,64.08476038,2213.289939,2899.551848,4747.084977,5592.79556,4904.444279,0,0,0,5,2,2,8,2,1,0.288675135,0.204124145,0.068041382,0.524268638,1.420500622,0.288675135,0.204124145,0.029462783,0.311721353,0.694837986,2.509481157,0.160987638,1.221268609,0.302462426,1.548549519,0.096674583,0.575780286,0.135702591,16.97432702,12.04347888,12.14036797,11.26185439,10.31506015,9.803717562,8.105688739,6.537843475,14.20174296,9.555734299,8.71598165,7.269704552,6.145724616,5.253095964,3.891066947,2.900300168,7.042643131,13.66666833,23.76316489,3.87013053,7.011093562,10.69552829,432,0.88,0.20518069,0.65,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.0784,1.8612401858676495,0,0,0,0,11.59246147,22.95357101,6.815889778,9.396102066,7.128699309,1,0.531329285,0.908560296,0,0,0,0,0,0,0,0.5,6,1,2,1,1,0,1,4,0,0,0,70,5.906890596,305.0492312,52.82754036,2.113101614,14.55572876,11.03094154,3.524787219,1189,59,160
,849.02,0.154893736,-0.099723877,0.036023828,-0.028537502,0.01674185,16.7199606,17.66472773,22.69234417,22.66472773,17.66472773,1020.258253,1152.774276,1514.604851,1448.713004,1070.387073,0,0,1,7,3,0,1,0,0,0,0,0,0.151374715,0.262188697,0,0,0,0.051834039,0.076863138,0.741581624,0,0.083333333,0,0.363574738,0,0.027777778,0,11.38046889,7.8300298,6.40191854,5.469652318,4.278069178,3.421808402,2.096356427,1.502147032,9.695772261,5.443311315,3.778580443,2.743943511,1.821343858,1.239992651,0.645791902,0.387038385,1.827322205,2.718865508,3.473456135,0.761989189,0.961714538,1.033342979,233,0.625,0.114975934,0.21428571428571427,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474,6.074380165,3.25,0.25,2.641060519,1.868551911,0,10.60202202,13.53740163,0,2.40685195,0,0,0,0,0,0,0,0,0.5,0,0,0.444444444,2,2,1,1,0,0,0,2,0,0,0,24.39,5.087462841,210.3620943,32.39280962,2.024550601,5.495401272,0,5.495401272,460,22,78
