Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nAcid,naAromAtom,nAromBond,nAtom,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,nRotB,MW,XLogP
,3.1458,9.89605764,90.7532,11.85,15.99592573,-0.348953559,0.090737389,4.727224817,10.97474722,0,12,12,48,1,25,0,0,0,11,1,3,1,2,0,0,0,0,0.253436788,0.33221431,0,0,0,0.11255742,0.15752372,1.166339522,0,0.136082763,0,0.740432403,0,0.098209275,0,16.07070333,11.25835149,9.612598513,8.048127805,6.415174272,5.302301002,3.450077503,2.346987884,13.94299026,8.26364499,6.314707678,4.688277934,3.397171256,2.41717816,1.393600726,0.790030332,2.655658804,3.989837304,5.320500315,1.525054329,2.136852353,2.549865957,14,8,0,5,3.33,5,311.1885292,3.823
,0.0091,8.281E-05,91.9213,11.99737551,19.00013617,-0.30116004,0.340055229,4.004218035,9.03336823,0,6,6,56,1,29,0,0,0,6,1,5,8,0,0,0,0,0,0.268728739,0.310652727,0,0,0,0.17983985,0.126409908,1.501661279,0,0.23570226,0,0.643532408,0,0.042690161,0,19.06226716,13.11419354,11.42596704,9.263102374,7.006120646,5.480012899,3.51394354,2.18148677,15.86916926,10.08321974,7.506089255,5.494549006,3.797486322,2.698267099,1.2781976,0.779466517,3.257643468,4.218503035,5.109771802,1.280899573,1.53230858,1.606313183,19,8,0,4,3.11,8,376.2162212,3.532
,2.7319,7.46327761,105.9782,11.85,15.99693356,-0.369972197,0.269120895,5.054623926,10.07234091,0,12,12,56,1,29,0,0,1,10,2,6,3,1,0,0,0,0,0.272165527,0.273288744,0,0,0,0.094579061,0.104197158,1.200317877,0,0.407100273,0,0.68883671,0,0.178676127,0,19.06226716,13.2027086,10.99042532,9.478633462,7.804389788,5.762040569,3.31746837,2.399799541,16.21304587,9.825386525,7.017662218,5.335654145,3.752072816,2.336134568,1.194170912,0.726474625,3.451092321,5.718625996,7.299214005,1.786131328,2.49913769,2.666582418,16,6,0,4,3.55,8,367.214744,4.279
,1.4832,2.19988224,65.233,11.85,14.00308162,-0.312710273,0.090385967,5.473256011,11.16175762,0,6,6,37,1,18,0,0,0,5,1,2,4,3,0,0,0,0.19641855,0.505727979,0.810176408,0,0,0.19641855,0.413391865,0.660276801,0.747193875,0,0.224513414,0,0.622008468,0,0.156077838,0,10.95781916,7.898178148,6.761181951,5.97413425,5.470069196,4.292017568,2.77278959,1.865237344,10.02457955,6.681687205,5.353139825,4.540676336,3.975591516,2.832137095,1.746271231,1.024730598,2.16562807,4.173147718,5.863411078,1.668145505,2.999343973,3.794735049,9,6,0,4,3,3,215.1673998,3.351
,2.1643,4.68419449,89.1865,11.99851206,34.9701564,-0.289291582,0.187359681,5.268135204,12.26453978,0,6,6,38,0,22,0,0,0,11,2,2,2,0,0,0,0,0,0.151374715,0.306812329,0,0,0,0.051834039,0.094512223,1.168327946,0,0.303561201,0,0.618408787,0,0.100340296,0,15.24227621,10.13022896,8.644594811,6.938966666,5.529750293,4.657084827,2.814657427,1.824600698,13.33880736,7.714061877,5.619293633,3.750935932,2.489557675,1.734311313,0.959747038,0.561725148,2.744425992,4.361477998,6.755378912,1.167497581,1.560591702,1.996695026,10,15,1,5,2.89,5,321.0687197,5.237
,3.6363,13.22267769,82.4246,11.85,14.00409228,-0.308013514,0.098963847,6.642681409,10.68094569,0,15,16,38,1,23,0,0,0,11,3,1,3,0,0,0,0,0.07856742,0.465464376,0.710792961,0,0,0.03125,0.172160859,0.239818616,0.945705769,0,0.247193875,0,0.524807901,0,0.097379888,0,13.36359655,9.915816238,8.702524218,7.721371794,6.878180043,5.861174821,3.907666846,3.019170417,11.39482304,7.284292603,5.509245015,4.243491397,3.285143953,2.426316106,1.440082104,0.967050489,2.617918514,4.728413116,6.85294961,1.254686976,1.972536189,2.475273848,11,9,0,2,3.22,2,262.1469987,3.745
,0.8067,0.65076489,58.5346,11.85,15.9959222,-0.2804754,0.217801898,4.998265179,11.70556728,0,6,6,31,0,17,0,0,2,5,1,2,1,1,1,0,0,0.068041382,0.39358245,0.648789735,0,0,0.036084392,0.141179903,0.189743405,1.298240148,0.096225045,0.777222638,0.155437614,0.781195926,0.072168784,0.331956066,0.064303171,11.75914855,7.602407509,6.829734347,6.197654106,5.226290231,3.449122766,1.746898584,1.082260839,9.487704977,5.511637234,4.347584737,3.503548221,2.459579827,1.302436167,0.589865257,0.31160703,3.958914555,7.046240193,9.396781975,2.040425842,3.012243247,3.087833205,8,6,0,5,2.56,2,217.1102788,2.092
,2.1607,4.66862449,58.9323,11.99853173,34.97015589,-0.338174028,0.144445074,6.401835237,9.63789013,0,6,6,25,2,16,0,0,1,6,0,3,0,0,0,0,0,0.144337567,0.170103454,0.25636407,0,0,0.055901699,0.063584732,0.080512831,0.879652811,0,0.166666667,0,0.474425159,0,0.107142857,0,10.67336211,7.254020195,6.361478425,5.164687755,3.691685454,2.51540843,1.551436461,0.948343771,9.476619875,5.361667916,3.93418183,2.749173206,1.550041559,0.865654515,0.433852191,0.225241828,1.947026251,2.234508529,2.609747877,1.001953992,0.882556713,0.858189705,10,7,0,2,2.01,3,244.0170184,2.613
,0.634,0.401956,51.9142,11.89,15.99592118,-0.362148097,0.226271656,4.273820023,9.508201247,0,6,6,27,0,15,0,0,1,5,1,2,2,0,0,0,0,0,0.170103454,0.234292039,0,0,0,0.056131276,0.064423838,0.827126825,0,0.164266427,0,0.403101877,0,0.056701151,0,9.966255326,6.770856948,5.957452836,4.753183786,3.951443033,2.937345885,1.72582304,0.971355636,8.065055246,4.730772405,3.498477434,2.364874088,1.708709661,1.036522645,0.492931985,0.238669852,1.780384384,2.892420573,3.740786467,0.74052989,1.061564904,1.101551607,9,6,0,3,2.34,1,191.0946288,1.255
,0.8882,0.78889924,63.9216,11.99852744,34.96938021,-0.270407922,0.282786491,4.296535634,9.211874954,0,6,6,29,3,19,0,0,1,6,0,1,0,0,0,0,0,0.096225045,0.343824805,0.413850417,0,0,0.035355339,0.095244543,0.093553068,1.472518476,0,0.11785113,0,0.596010212,0,0.035355339,0,13.12095586,8.541713896,8.028319052,5.769828901,4.956906387,3.309052673,1.860491031,1.041425648,10.36132505,5.58437735,4.211118344,2.507522087,1.660396922,0.878829424,0.392285526,0.168788409,2.36388129,3.754097049,4.353937487,0.81139923,0.962087157,0.834397608,11,15,0,2,1.9,4,266.0570534,1.773
,1.1743,1.37898049,53.7018,11.89,15.99592219,-0.301460697,0.283117777,4.715555659,9.172413803,0,6,6,27,2,16,0,0,1,5,1,2,1,0,0,0,0,0.096225045,0.321884055,0.348486155,0,0,0.026352314,0.069185616,0.060396349,0.742575836,0,0.164266427,0,0.253498784,0,0.030400142,0,10.67336211,7.30886175,6.16533365,4.993771197,4.27734432,3.078782888,1.844485941,1.243927048,8.434918573,4.88985819,3.194098278,2.095836617,1.417971714,0.845042457,0.421908117,0.232287251,1.771975775,3.018512189,3.727449753,0.502090233,0.673864983,0.656781972,10,6,0,2,2.23,3,204.0898777,1.921
,2.2291,4.96888681,62.2,11.99852384,34.96938006,-0.389907791,0.121009758,5.521920794,10.25107139,0,6,6,32,0,15,0,0,0,5,1,3,1,2,0,0,0,0,0.083333333,0.125,0,0,0,0.027777778,0.045385928,3.044149689,0.557677536,0.348461713,0.102062073,1.691454443,0.237170825,0.122545679,0.026352314,11.69023444,6.706125347,7.682813742,4.106972583,3.552738027,2.006479295,1.38533184,0.502961159,10.04482847,5.292634291,5.206393926,2.494929027,1.87937696,0.906599207,0.571652012,0.182361955,2.899939129,5.236338009,5.889020625,1.460344654,2.246037649,2.14268399,9,6,0,5,2.45,3,228.0917076,2.572
,1.9382,3.75661924,75.8208,11.99618635,15.99794702,-0.416000293,0.17721862,4.688100164,10.34636625,0,17,17,34,0,22,0,0,4,6,3,1,0,0,0,0,0,0.096225045,0.392731562,0.459075924,0,0,0.02236068,0.097344337,0.09885928,1.007867787,0,0.303155315,0,0.45756419,0,0.082923886,0,13.94938299,9.792024998,8.387352374,7.339039768,6.224581649,4.934739736,3.064960353,2.160236661,11.06197691,6.299186928,4.43958513,3.11139709,2.112660745,1.366410628,0.662675555,0.36815281,2.78611833,4.668776917,6.400152794,0.974400986,1.290977243,1.444246078,11,17,0,0,2.56,3,266.1167612,1.894
,3.3074,10.93889476,101.3056,11.99665263,34.96885386,-0.338237734,0.229266295,4.995978146,9.386722688,0,12,12,48,1,30,0,0,1,11,1,6,0,0,0,0,0,0.11785113,0.401374715,0.559598206,0,0,0.029462783,0.13585473,0.167991837,1.636749831,0,0.201184464,0,0.827192883,0,0.04616375,0,18.63961743,13.16983643,11.82718057,9.926786405,7.830293181,6.295666521,4.165837091,2.882881692,15.65251312,9.32072218,7.023579303,4.996082615,3.346054231,2.331668447,1.293417462,0.766933674,3.569230098,4.923408477,6.065135951,1.490657635,1.748077488,1.832161474,18,8,0,2,2.89,6,388.118985,2.715
,1.9938,3.97523844,59.2887,11.99742413,19.00013393,-0.386457056,0.161834252,4.531909949,8.984865492,0,6,6,33,1,15,0,0,0,5,1,4,1,1,0,0,0,0,0.083333333,0.131445856,0,0,0,0.027777778,0.026536521,2.168147456,0.353553391,0.19245009,0,1.479174899,0.25,0.044537138,0,11.47469149,6.899665467,7.002214736,4.258406354,3.065064878,2.316664852,1.073256744,0.71298499,9.419036196,5.075008211,4.668211561,2.089962452,1.258154603,0.813141926,0.365135138,0.206730798,2.249672855,2.941898626,3.605055178,0.992728374,1.016501873,0.943740189,9,6,0,2,2.45,4,211.1372426,2.389
,1.7006,2.89204036,77.1385,11.99621892,34.96985504,-0.409978298,0.245894614,4.022027508,11.03302824,0,6,6,35,0,21,0,0,1,5,1,2,2,0,0,0,0,0,0.083333333,0.089779189,0,0,0,0.027777778,0.033037231,2.605181988,0.288675135,0.861165052,0.144337567,1.223530839,0.050999172,0.227239977,0.016999724,16.2067423,9.662921026,9.462176805,6.820706386,4.398714714,3.180502034,2.175570625,1.422957675,12.6782585,7.135538736,5.955374253,3.400972875,1.875431569,1.216095611,0.723084183,0.403089145,4.607113045,4.977751857,5.932480651,1.75602974,1.501340108,1.575066195,12,9,0,3,1.79,7,357.0004626,1.651
,4.8461,23.48468521,103.0552,11.89,31.97207241,-0.303025419,0.41676371,3.76365918,12.05154328,0,12,12,48,1,29,0,0,1,11,1,6,1,0,0,0,0,0,0.196735636,0.382944211,0,0,0,0.086066699,0.194865762,2.666799348,0.288675135,0.738384728,0.144337567,0.978691793,0.013498731,0.17541367,0.004499577,19.60408353,12.84588512,12.05853561,9.677014905,7.79281171,6.566529495,5.008021877,3.835279495,16.03119278,9.698470511,7.339858138,5.769235141,4.143566505,3.041298651,2.027728444,1.320764322,5.039951487,7.419783753,10.67122506,2.203444779,3.015752163,3.818942578,12,15,0,3,2.89,7,394.1326691,4.611
,-0.0182,0.00033124,115.3044,11.89,18.99840903,-0.389560738,0.258557391,3.913820252,13.36299935,0,0,0,63,0,37,0,0,2,5,1,5,6,4,2,0,0,0.142258898,0.618617957,1.627852884,0,0,0.085277879,0.379984152,0.907319476,4.116808949,0.346383044,2.37301301,0.766801651,2.452966035,0.238002757,1.21318182,0.344429956,23.97432702,15.3973737,15.97984188,14.38918088,12.65669058,10.88360137,8.181872491,6.408280879,19.39061891,11.60911392,10.70756069,9.314091492,7.853081742,6.135731623,4.457172956,3.284055514,11.22865446,20.71908153,33.38605645,6.496283509,11.33960283,16.42583676,15,6,0,11,3.33,4,459.2057161,1.735
,3.2583,10.61651889,73.872,11.9974084,19.0012575,-0.3078586,0.436838333,3.633846348,10.1457609,0,6,6,40,1,21,0,0,0,5,1,5,0,0,0,0,0,0,0.083333333,0.089779189,0,0,0,0.027777778,0.026311489,2.457062952,0.288675135,0.597279129,0.144337567,0.724561759,0.013498731,0.075242756,0.004499577,16.0436056,9.752237423,9.390645153,6.097280759,4.583064424,3.4451179,2.466246523,1.594174932,12.27553861,6.516440439,4.701921526,2.744174537,1.677319349,1.104444575,0.648575503,0.325995257,3.550379504,4.513019715,5.774020255,0.984945437,1.009733458,1.107082958,10,10,0,2,2.23,8,304.1398627,2.79
,1.3734,1.88622756,102.5516,11.9,31.9720725,-0.347988662,0.238709966,4.028488505,11.38649373,0,12,12,53,1,31,0,0,1,10,2,3,3,0,0,0,0,0.11785113,0.318041382,0.429639474,0,0,0.091287093,0.180933484,0.176905388,2.874947275,0.288675135,0.680612462,0.144337567,0.977303211,0.029444386,0.161373663,0.009814795,21.01829709,13.77420681,13.07548096,10.10893252,7.746521995,6.074492809,4.250801999,2.837715654,16.30184762,9.638153128,7.399742727,5.267662901,3.640748977,2.336115901,1.376163466,0.833404002,5.050445878,6.691717976,8.39262627,1.836111509,2.249521257,2.273391825,16,14,0,5,2.67,8,421.1471557,2.068
,1.1762,1.38344644,117.715,11.89,34.96985543,-0.388334707,0.19324356,4.738415472,15.31851551,0,0,0,61,0,36,0,0,0,5,1,5,7,4,2,0,0,0.131094349,0.652053556,1.753833915,0,0,0.082981826,0.388907091,1.007954542,4.836208129,0.596383044,2.415010016,0.757437281,3.379938504,0.38151809,1.865933915,0.568919386,23.48276318,14.76547519,15.96221486,14.39467876,12.84856606,11.39529127,8.464418745,6.243093453,20.17318735,12.02546013,12.12440563,10.68254724,9.053912801,7.228484538,5.269778357,3.757446097,11.94449048,22.67445403,37.92095817,8.822820937,15.64536558,24.1704988,13,6,0,11,3.22,2,486.1376078,2.601
,-0.8925,0.79655625,95.9693,11.99737551,19.00013644,-0.390043799,0.190098454,4.536504058,12.58191352,0,0,0,56,0,30,0,0,0,3,1,3,8,4,2,0,0,0.072168784,0.41331486,1.138314983,0,0,0.072168784,0.339415214,0.790806559,3.497539829,0.389519551,2.555262517,0.896265373,2.336636049,0.26147593,1.273282921,0.387266671,19.82806265,12.54251309,12.85504453,12.60879982,10.03181004,8.110900929,6.08585915,4.526912045,16.00235717,10.0180382,9.605335966,8.798592513,7.163867111,5.472755183,3.959609448,2.84999766,10.83317151,18.46414688,28.18526202,6.479536139,10.84249073,15.15863648,13,4,0,11,3.11,2,380.1999025,0.373
,-0.5134,0.26357956,105.1208,11.99736958,19.00013709,-0.389649129,0.258532012,3.867620686,12.61593091,0,0,0,61,0,33,0,0,1,3,1,4,8,4,2,0,0,0.072168784,0.41331486,1.138314983,0,0,0.072168784,0.339415214,0.790806559,3.905788119,0.389519551,2.555262517,0.896265373,2.419969382,0.26147593,1.273282921,0.387266671,22.1125197,13.89835514,14.41799336,13.17345702,10.48318801,8.696643271,6.538931561,4.815025355,17.87164015,10.89873386,10.22747884,9.061512114,7.319650632,5.613445095,4.096985306,2.958756835,11.06206007,18.48888498,28.49126309,6.535649626,10.87587903,15.23635568,15,4,0,11,3.22,4,422.2104672,0.684
,3.8878,15.11498884,87.9075,11.9933196,31.97207215,-0.340350052,0.125055503,4.359068142,12.27652474,0,11,11,42,1,26,0,0,2,8,1,5,0,0,0,0,0,0.096225045,0.371196697,0.569235365,0,0,0.088388348,0.246167253,0.271991267,1.804857597,0,0.274971652,0,1.153677295,0,0.102250651,0,15.97432702,11.09735679,10.5941051,8.783562953,7.569999622,6.609890243,4.900762457,3.717069989,14.08217833,8.612056302,7.34785606,5.28833816,3.935560734,2.915394943,1.79555214,1.197472387,3.738227871,6.015619347,8.987844378,1.969554016,2.714748984,3.382216542,11,15,0,2,2.67,1,330.131446,2.946
,0.4031,0.16248961,120.6217,11.99612566,18.9994154,-0.389617124,0.22392667,4.900268522,13.35842153,0,0,0,69,0,39,0,0,0,5,1,5,7,4,2,0,0,0.131094349,0.652053556,1.744012988,0,0,0.082981826,0.388907091,0.931220509,4.965417317,0.596383044,2.458995136,0.749791305,2.930433827,0.318524012,1.186001538,0.326794639,25.76722023,16.21416359,17.01817037,15.47132664,13.81408565,11.81504877,9.012659311,6.720024111,20.97010505,12.15783596,11.60671673,9.629713414,8.222786429,6.462978799,4.771123273,3.395970528,12.45321246,23.57213509,39.26621469,6.81295563,12.05336772,17.90409313,14,6,0,11,3.33,4,496.2272601,1.722
,0.0861,0.00741321,119.0724,11.89,18.99941539,-0.389579691,0.301875037,3.908296929,13.27037453,0,0,0,67,0,39,0,0,1,5,1,6,7,4,2,0,0,0.131094349,0.652053556,1.753833915,0,0,0.082981826,0.388907091,0.936604225,5.244456419,0.596383044,2.415010016,0.757437281,2.978897857,0.318524012,1.185828315,0.328355367,25.76722023,16.12131724,17.52516369,14.95933597,13.32521282,11.90575281,8.836628075,6.698565503,20.59986156,12.13173654,11.64256723,9.442202675,8.076362022,6.388956408,4.654629451,3.356304837,12.17337904,22.75496304,38.12334457,6.756614355,11.9428851,17.6757813,15,6,0,11,3.33,4,494.2116101,1.893
,-0.1478,0.02184484,115.4509,11.89,18.99840863,-0.392551336,0.329525418,4.901676704,12.8097536,0,0,0,67,0,35,0,0,1,5,1,5,7,5,2,0,0,0.068041382,0.400255691,1.08165917,0,0,0.068041382,0.354860349,0.833317853,3.373701554,0.23570226,1.223186418,0.174792465,2.335163631,0.201184464,0.821848566,0.137688769,23.42192077,15.04058366,14.75915682,12.69879306,11.51271796,9.305646141,6.96976028,5.081384486,19.47431461,12.02558327,10.93911431,9.03119286,7.767997932,5.86896811,4.222442186,2.990921288,8.147105902,15.67403978,24.86207046,5.52415239,10.14015128,14.59573489,17,6,0,11,3.66,6,446.2468527,4.495
,-0.6144,0.37748736,122.7615,11.89,18.99840892,-0.392556787,0.261668053,4.462268126,12.80831645,0,0,0,73,0,37,0,0,1,5,1,5,9,5,2,0,0,0.068041382,0.400255691,1.086756487,0,0,0.068041382,0.354860349,0.840363769,3.469926599,0.23570226,1.099589481,0.174792465,2.376830298,0.201184464,0.819073554,0.137688769,24.83613434,16.02374691,15.58256205,13.00008758,11.88570632,9.463299696,7.131305827,5.248800103,20.88852817,12.98269005,11.66949418,9.523241654,8.22082179,6.049484255,4.358432669,3.090765785,7.914119879,15.5282364,23.96033848,5.566419117,10.31480889,14.67050573,19,6,1,11,3.88,8,474.2781529,5.098
,1.8119,3.28298161,44.3228,11.99747594,31.9720716,-0.239681279,0.178370203,4.129530578,10.95162954,0,6,6,21,0,12,0,0,0,6,0,2,0,0,0,0,0,0,0.083333333,0.125,0,0,0,0.027777778,0.027498737,1.483489518,0.204124145,0.348461713,0.102062073,0.464781628,0.03606186,0.075888495,0.01202062,9.190234444,5.559678737,5.298930265,4.03225796,2.330229204,1.675528666,1.138071187,0.426776695,6.822958973,3.955881368,2.925838867,1.989594257,1.029207558,0.600129296,0.2755819,0.120702526,2.750509884,2.991780646,2.910740209,0.85759735,0.83530206,0.691739638,8,9,0,0,1.9,2,188.0307288,2.062
,0.3003,0.09018009,108.331,11.99736696,19.00013689,-0.389540878,0.259086792,4.4274203,13.09335418,0,0,0,61,0,33,0,0,1,5,1,5,5,5,2,0,0,0.072168784,0.384531136,1.110930398,0,0,0.072168784,0.317953396,0.774061727,4.045716164,0.359626262,2.467950167,0.797903828,2.520221327,0.241812288,1.251305333,0.349312977,22.2756564,13.83169411,14.58229804,12.9191552,11.29777325,9.548476336,6.811323008,4.933969293,18.32805024,10.86131981,10.30842769,8.975395989,7.651184747,5.769929596,4.249643959,2.877412775,11.03202393,19.98354059,31.99780218,6.621086352,11.61978125,16.52791987,13,6,0,11,3.44,3,418.2155526,2.693
,4.4504,19.80606016,95.6982,11.99328425,19.00041287,-0.345361498,0.416709581,3.731632813,11.88501123,0,12,12,49,1,27,0,0,0,7,5,3,2,2,0,0,0,0,0.188411752,0.376795893,0,0,0,0.072667372,0.15555817,2.791475169,0.288675135,0.812369764,0.144337567,1.113434392,0.013498731,0.23352874,0.004499577,18.18986997,11.78671227,11.66359873,8.824202426,7.358153678,6.251303865,4.879592909,3.94570185,14.89857978,8.733284905,7.190150633,5.192095883,3.927473641,2.949605992,2.033872861,1.380111704,4.91732355,7.365596594,10.84277547,2.156770117,3.115645235,4.248661454,11,6,1,4,3.33,5,347.1860846,5.642
,3.8103,14.51838609,78.3386,11.85,19.00041215,-0.337610817,0.416696794,3.503696289,10.16775966,0,12,12,40,1,23,0,0,0,10,2,2,2,0,0,0,0,0,0.185395406,0.159517797,0,0,0,0.059852793,0.043747638,2.04782045,0.288675135,0.516346035,0.144337567,0.465073413,0.013498731,0.063492063,0.004499577,16.00178923,10.50334986,9.619775308,6.952545903,5.310216233,4.207343878,2.803433272,1.904887025,12.22985796,7.039300738,4.931541664,3.287868554,2.123506631,1.423234166,0.745088493,0.428683408,3.18959094,4.155017789,4.868845901,0.847538688,0.993414844,1.045262569,12,7,0,3,2.78,7,309.134049,4.647
,3.516,12.362256,141.0601,11.99424965,31.97207298,-0.329727404,0.416792533,3.759447002,12.0177226,0,12,12,76,2,41,0,0,1,11,1,10,6,0,0,0,0,0,0.28006897,0.506681216,0,0,0,0.136066699,0.272666257,2.94886802,0.288675135,0.680206576,0.144337567,1.154336761,0.013498731,0.172644925,0.004499577,26.95960839,18.34668646,16.6109495,12.9220321,10.36890259,8.715657841,6.482770504,4.968340389,22.95772248,14.52546728,11.05342995,8.309287757,6.068441825,4.588523731,3.017257594,2.006830167,5.328818923,7.630735746,10.60172604,2.48955551,3.498537561,4.542374987,23,13,2,7,3.66,14,549.2636834,7.429
,3.5232,12.41293824,113.6814,11.99736958,31.97207262,-0.393504547,0.436860918,3.75499384,12.01668836,0,12,12,58,1,34,0,0,0,11,1,7,4,0,0,0,0,0,0.28006897,0.506681216,0,0,0,0.150616421,0.273951439,2.660192885,0.288675135,0.680206576,0.144337567,1.055148443,0.013498731,0.172644925,0.004499577,21.84672421,14.95283961,13.86776734,11.02818525,9.042800353,7.907119292,5.804969661,4.415672745,18.09129055,11.47630212,8.974415162,6.918803348,5.293992057,4.173979718,2.698359968,1.804372574,4.920570633,7.197723044,10.255343,2.32081198,3.366672147,4.460711973,17,13,0,5,3.11,8,452.174534,4.87
,2.185,4.774225,76.1807,11.99740839,19.00125769,-0.299234072,0.436833354,3.62137934,9.747751069,0,6,6,41,1,23,0,0,0,5,1,7,0,0,0,0,0,0,0.166666667,0.196817277,0,0,0,0.077777778,0.086666828,2.45606874,0.288675135,0.516346035,0.144337567,0.620852099,0.013498731,0.072982085,0.004499577,16.16492594,10.35919191,10.09519051,6.891437968,5.205397277,4.200125622,2.887255829,2.097156007,12.06596093,7.039412213,5.167803828,3.638181609,2.445827331,1.697348564,0.993866152,0.617908866,3.486023772,4.209241001,5.21432454,1.157988617,1.354430056,1.431095983,14,7,0,2,2.12,6,316.151096,1.541
,3.9415,15.53542225,128.6995,11.9,18.99941343,-0.302842257,0.222124904,4.097197472,11.92715896,0,18,18,66,1,39,0,0,1,16,2,3,4,2,0,0,0,0.083333333,0.590194509,0.883228062,0,0,0.039528471,0.235335635,0.300852562,2.263909848,0.083333333,0.618887678,0.092946256,1.178155062,0.055901699,0.247614245,0.031175122,24.25250161,17.04848051,15.29418202,13.36737395,10.90545095,9.082153456,6.178244487,4.568888635,19.79836245,12.39389002,9.598737219,7.600045505,5.614158853,4.073886996,2.487665691,1.702576511,5.814478343,9.366005977,12.43732549,2.862201629,4.233066837,4.791592486,18,7,1,5,3.99,7,475.2435193,6.206
,2.8232,7.97045824,95.7912,11.99738261,34.96885383,-0.3944689,0.221467952,4.404967805,13.18024195,0,12,12,44,1,29,0,0,1,10,2,5,1,0,0,0,0,0.102062073,0.341394629,0.576741189,0,0,0.045643546,0.129752447,0.183448821,1.862063446,0.068041382,0.720207619,0.089576246,0.90605389,0.022821773,0.24171032,0.024587044,18.31119031,12.57455262,11.42384621,10.13970213,9.24297011,7.971279604,5.892498023,4.47551085,14.74698105,8.80752136,6.760771358,5.156765999,4.035246725,2.951398101,1.953507788,1.262138735,5.168415788,9.889069504,15.77367385,2.16086929,3.536773932,4.695223459,11,9,0,2,2.78,3,376.0989985,2.108
,3.5108,12.32571664,81.0765,11.85,34.96885364,-0.36426342,0.258346041,4.901067568,11.64945384,0,12,12,34,0,24,0,0,1,11,2,1,0,0,0,0,0,0,0.151374715,0.278054658,0,0,0,0.051834039,0.074451556,1.689310889,0,0.588653006,0,0.730568752,0,0.135825381,0,15.85300667,10.486071,9.766603279,8.5411987,6.793585952,5.687861482,4.199761031,2.936789468,12.38054912,6.948544135,5.32638291,3.74199282,2.569367595,1.795317926,1.121435976,0.617706336,4.376221538,6.780859231,10.42935935,1.442687414,1.915102989,2.425966297,9,17,0,2,2.56,1,318.0571336,3.147
,1.0572,1.11767184,106.3803,11.99737242,31.97207259,-0.389619606,0.223671811,4.399727928,13.33710862,0,0,0,57,0,33,0,0,1,4,1,3,5,5,2,0,0,0.058925565,0.413451691,1.251843233,0,0,0.058925565,0.336893319,0.86788755,3.822254451,0.370790812,2.749756513,0.879991918,2.510390573,0.238002757,1.334792092,0.359348739,22.2756564,13.873917,14.24397673,13.60980662,11.27315723,9.227311401,6.939014455,4.891620129,18.01679134,11.27980118,10.68111544,9.389424406,7.88783643,6.006050897,4.256897737,2.982302836,11.70967071,20.79582689,33.07344383,6.845711339,12.17650137,17.77140321,14,6,0,10,3,3,444.1582152,2.396
,1.5125,2.28765625,120.5553,11.99736454,31.9720728,-0.389553352,0.26203509,4.473618943,14.18787178,0,0,0,65,0,37,0,0,2,4,1,4,6,5,2,0,0,0.058925565,0.396192792,1.209248954,0,0,0.058925565,0.334597266,0.871226368,3.97756306,0.346383044,2.47781443,0.769641165,2.55319716,0.235190678,1.303826283,0.346909746,25.26722023,15.82842402,15.7191956,14.53700546,12.46863229,10.60442373,7.872698976,5.542667484,20.59318111,12.72922699,11.47800841,9.895559394,8.415838158,6.563863688,4.689872844,3.250306426,11.58089995,21.51767316,35.24242487,6.928912141,12.70061952,18.81003745,14,6,0,10,3.22,6,500.18443,3.389
,3.9992,15.99360064,113.4487,11.99429771,31.97307393,-0.394495102,0.416765734,3.769090546,13.51257636,0,11,11,53,2,32,0,0,2,7,1,9,1,0,0,0,0,0.11785113,0.348110351,0.583264406,0,0,0.102062073,0.278932468,0.421883339,2.660192885,0.288675135,0.680206576,0.144337567,1.293634501,0.013498731,0.223825962,0.004499577,20.43251065,13.95283961,13.16066056,10.50918285,8.78742536,7.168974456,5.453242502,4.19789935,17.62294992,11.44824886,9.514436494,7.611563314,5.997314517,4.554644213,3.172014296,2.236409758,4.920570633,7.239998539,9.784915152,2.864659684,4.242101654,5.412750109,16,12,0,3,2.67,7,443.1312892,3.373
,1.9805,3.92238025,69.5946,11.9974084,19.00013478,-0.311352811,0.306260067,4.054999221,10.30621569,0,11,11,34,0,20,0,0,2,6,1,3,1,0,0,0,0,0.11785113,0.219416097,0.394208562,0,0,0.033333333,0.063689453,0.078634815,1.155659678,0,0.326573065,0,0.469070557,0,0.112575809,0,13.82806265,9.130228955,7.903640565,6.579206767,5.207364582,3.648391363,2.380268009,1.31468366,10.83744691,6.075482543,4.13414607,2.920295082,1.87830168,1.08819203,0.570468732,0.278446791,2.884610772,4.39591042,5.858630166,1.064963485,1.337575711,1.445750824,12,8,0,0,2.45,5,262.1117561,3.035
