Title,fragC,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,Zagreb
,1556.02,0.211478154,-0.111805443,0.00833481,-0.010109053,-0.041983748,21.13444934,21.99654782,26.16245786,25.49454984,22.16245786,1179.580299,1294.253877,1592.340571,1535.885252,1319.667985,0,0,0,10,2,2,3,0,0,0,0,0,0.185395406,0.190019914,0,0,0,0.059852793,0.053662546,0.537457479,0,0.083333333,0,0.278838768,0,0.024056261,0,14.04575931,9.898178148,7.747243163,6.105792564,4.83587203,3.858310099,2.268191927,1.604644674,12.13993462,7.291493323,4.92921983,3.288687814,2.192422824,1.462166862,0.74324401,0.450024944,1.327709221,2.115809223,2.831102798,0.556931877,0.754494812,0.844518016,410,0.65,0.078981205,0.333333333,0,0,0,0,0,0,1,0,5,0,0,9,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,9.8496,6.12,0,1.882318183,0.363964125,0,21.9067903,14.01687349,0,1.650963624,0,0,0,0,0,0,0,0,0,0,0,0.461538462,2,2,2,2,0,0,0,2,0,0,0,21.26,5.392317423,277.3394993,40.49971885,2.024985943,5.791540597,3.081597854,2.709942743,950,24,92
,1747.03,0.201328337,-0.090263051,-0.075634312,0.087680767,-0.000432817,23.0799409,25.52325383,34.4956374,34.52325383,33.8556177,1612.051347,1896.207806,2678.148868,2662.0985,2468.106737,0,0,1,10,3,2,0,0,0,0,0,0.07856742,0.387228359,0.569076906,0,0,0.032274861,0.12769178,0.160415166,1.354948271,0,0.330933093,0,0.807604772,0,0.12101499,0,15.52673326,10.6647038,9.522148853,7.704665217,6.484208326,5.582957647,3.719224144,2.804286715,13.52935704,7.682611012,5.955050386,4.015869868,2.745224408,2.015291823,1.100631909,0.697102987,3.030967285,4.982265265,7.492848664,1.411263864,1.82306666,2.340392586,391,0.681818182,0.03891685,0.263157895,0,0,0,0,0,0,3,0,2,0,0,10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,7.713498623,3.925619835,0.814325285,5.851072121,2.084126567,0,16.96483127,16.76159239,0,3.965406457,0,0,0,0,0,0,0,0,0,0,1.310370697,0.454545455,3,3,2,2,0,0,1,2,0,0,0,11.41,5.584962501,281.9458602,44.95168615,2.043258462,9.77498779,0,9.77498779,1046,33,114
,489.06,0.493642433,-0.227151882,0.253100864,-0.505921893,0.190721826,62.3014585,23.31367913,37.87572543,35.97068683,48.7135443,1086.296442,1239.877402,1717.2578,1794.408439,1508.723168,0,0,4,2,0,0,2,0,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.629549111,0.083333333,0.537457479,0.11785113,1.070860057,0.0625,0.12319982,0.025515518,12.34493498,7.41955663,6.95980562,4.978467027,4.481211948,3.140125872,1.536941962,0.753196313,10.09448328,5.325063085,4.627785342,2.590173256,2.050456777,1.229830977,0.475017969,0.181836831,3.405914929,6.034483284,8.319576052,1.455664915,2.303751595,2.561162995,166,0.375,0.263186139,0.3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0625,5.557655955,3.029726516,0.166666667,2.294173474,2.09002234,0.666666667,1.650963624,4.475021254,2.381101578,2.249576847,2.555772417,0,0.75,0,0,0,0,0,0.5,0,0,0.428571429,1,0,1,0,0,0,0,1,0,0,0,75.27,5,223.6253723,30.86622281,1.929138925,15.92004709,7.589554614,5.932600194,402,26,78
,2851.1,0.768639075,-0.425305107,-0.070664537,0.274738802,-0.186439125,35.98533305,36.65191326,50.89462694,56.29178661,53.94978113,1915.349641,2236.443261,3100.144701,3280.376311,3094.647445,0,0,1,6,0,8,2,1,0,0,0,0.096225045,0.383682523,0.58723266,0,0,0.02,0.116931643,0.182153407,1.820290988,0,0.554189442,0,0.929675224,0,0.178061506,0,21.67299763,14.45592746,12.53134616,10.77742332,8.862874131,6.554563095,4.302882608,2.928696905,17.69984,10.24310949,7.582444593,5.54937842,4.025671899,2.764325519,1.622054688,0.993462702,4.790390101,7.747623481,10.52108895,2.027667637,2.907306537,3.587135833,745,0.666666667,0.203436931,0.6,0,0,0,0,0,0,3,0,7,0,0,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63867188,11.74380165,6.081011204,0.295160444,5.1541464,3.299249322,0,11.76281085,16.68904102,0,4.429961705,0,0,0.090909091,0.333333333,0,0,0,0,1,2.71042364,1.354350122,0.466666667,3,2,3,2,0,0,1,2,0,0,0,85.49,6,389.1068231,60.42785835,2.014261945,30.12406357,7.803848122,19.76846232,2648,48,152
,990.04,0.352575613,-0.1598516,-0.030961195,-0.002441514,-0.076085242,63.16700916,27.31340724,41.63026665,48.32606033,49.64664381,1303.031093,1536.321812,2169.862089,2026.878233,1654.781861,0,0,0,7,1,2,2,1,0,0,0,0.096225045,0.336770121,0.555665082,0,0,0.029462783,0.141754199,0.20286848,1.075909169,0,0.24759976,0,0.698258055,0,0.108894793,0,12.53516943,8.775188245,7.776470638,6.751862429,5.718620213,4.608445972,3.16264367,2.271093477,11.91828579,7.046930536,5.554950944,4.129783512,3.065229291,2.137089711,1.200063691,0.746452095,2.688067053,4.381527476,6.045207065,1.419080623,2.013241786,2.375850027,296,0.833333333,0.111313733,0.428571429,0,0,0,0,0,0,1,0,4,0,0,3,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.005,5.551020408,2.659279778,0,1.197452779,1.38119937,0,6.204660933,14.77522343,0,6.631975708,0,0,0,0,0.2,0,0,0,0,0,0,0.5,3,2,2,1,0,0,1,2,0,0,0,34.4,5.321928095,229.1458651,37.09289915,2.06071662,11.54096794,5.959949191,3.010260335,599,27,96
,690.04,0.267570807,-0.15025853,0.065294076,-0.124172048,0.114713526,59.75252043,21.8156771,31.85563223,29.96635459,17.73229929,891.5615299,952.7964465,1145.131972,980.5086826,662.4075499,0,0,1,6,0,1,1,0,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.068443361,1.061834874,0,0.23570226,0,0.698816689,0,0.064549722,0,11.25914855,7.092224153,6.278102138,4.545338044,2.679625257,2.097123438,1.203712329,0.73090178,10.54303754,5.582612626,4.387510983,2.539678752,1.369449601,0.947122292,0.487607603,0.246557126,2.048367774,1.572805915,1.811744629,0.95725905,0.709601795,0.724321908,231,0.4,0.119761466,0.363636364,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.06666667,6.55401662,5.04,0.5,2.072947784,1.25992105,0,5.688218364,7.624924733,0,0.685006711,0,0,0,0,0,0,0,0,0,0.25,0,0.5,1,1,1,1,0,0,0,1,0,0,0,32.34,4.906890596,215.0773622,29.22387324,1.948258216,10.98048694,2.466800004,5.996128922,440,17,68
,1301.03,0.284900706,-0.172344382,-0.035742158,0.147455289,-0.102522732,64.39254013,27.81540521,39.46780879,39.18718043,31.81140926,1369.782183,1531.222761,1972.117041,1935.577908,1726.827814,0,0,0,10,2,2,1,0,0,0,0,0,0.185395406,0.190371421,0,0,0,0.059852793,0.089110499,1.166339522,0,0.136082763,0,0.894930256,0,0.03928371,0,14.37203272,9.664703798,8.406647126,6.240273045,4.894440952,3.976000265,2.473234428,1.84645166,13.50713915,7.526413935,5.93201692,3.626760444,2.267767053,1.672629504,0.947129329,0.598389309,2.07760552,2.982449086,3.984388921,1.176335388,1.224556178,1.436325115,315,0.65,0.03743926,0.294117647,0,0,0,0,0,0,2,0,2,0,0,9,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.37188209,8.444444444,5.37890625,0.5,3.541829101,1.260988812,0,15.14215642,15.67481361,0,2.701599969,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,2,0,0,0,2,0,0,0,12.47,5.392317423,279.3271336,40.15864005,2.007932003,8.589649052,3.081935384,2.982630335,851,26,96
,1384.06,0.459619796,-0.240402833,0.014388496,-0.050206908,0.047650454,65.88696977,27.64604299,40.01836198,50.08084075,40.51220266,1292.77361,1431.271236,1848.458037,1885.857427,1512.961327,0,0,1,5,1,6,0,0,0,0,0,0,0.055555556,0.182469836,0,0,0,0.020833333,0.071865824,1.213980357,0,0.330933093,0,0.707045956,0,0.126232855,0,15.12095586,9.527605765,7.848864374,6.577206482,4.544541096,3.345728105,2.098366691,1.14993412,13.78814912,7.458303011,5.211125079,3.858202341,2.221425615,1.308526535,0.731777029,0.335438052,3.07919854,3.939960633,5.274519656,1.566232813,1.594775869,1.631776899,341,0.3,0.197003966,0.5,0,0,0,0,0,0,3,0,4,0,0,2,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.05,9.106508876,5.37890625,0.407162642,4.166944848,2.511487022,0,4.000913746,8.390432083,0,5.085675265,0,0,0,0.25,0,0,0.166666667,0.111111111,0,0.333333333,0,0.454545455,1,1,1,1,0,0,0,1,0,0,0,67.59,5.321928095,286.752303,38.9330234,1.94665117,16.58991412,5.344349556,8.723485876,902,29,92
,5068.06,0.556804709,-0.257003263,0.005645142,-0.056746574,0.067933747,84.44352234,47.06137428,67.06657982,69.12220478,59.44120581,2478.863392,2795.187684,3685.437182,3804.548452,3450.653953,0,0,1,11,2,4,12,1,0,0,0,0,0.23883545,0.400174595,0,0,0,0.111457255,0.183132357,2.226645441,0.102062073,0.334357481,0.051031036,1.217595453,0.051031036,0.11383545,0.017010345,26.51201463,17.91465256,15.40997458,12.1753889,9.257721493,7.471352792,5.277382014,3.496329807,23.73928782,14.70019738,11.13751357,7.900762118,5.344190432,3.899219676,2.549893455,1.609854912,4.667850881,6.822392629,8.872548217,2.286256341,2.91465865,3.295345198,1291,0.594594595,0.081311821,0.548387097,0,0,0,0,0,0,1,0,15,0,0,8,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.52662722,16.9550173,10.82622268,0,2.449962975,0.395509831,0.090909091,0,22.55709148,5.437932907,2.336479307,1.454474575,0,0.090909091,0.471404521,0,0,0,0,0,0,0,0.47826087,3,2,3,2,0,0,0,3,0,0,0,46.61,6.285402219,527.4895545,74.54316863,2.014680233,16.7061213,8.192915129,3.470541961,5420,53,180
,3831.06,0.768288141,-0.299510476,-0.148865907,0.068314021,0.049515684,35.64681421,37.65673582,62.42375672,77.52659366,80.51914552,2794.227751,3580.669521,5924.58461,6796.414681,6210.44323,0,0,0,5,1,5,8,4,2,0,0,0.142258898,0.605919064,1.603703793,0,0,0.086703343,0.384256353,0.926156974,3.296834935,0.278838768,1.599196557,0.428103034,2.256241712,0.214858188,1.000782212,0.244699667,22.1814338,14.70752799,14.43146277,13.32402918,12.30787475,10.36302806,8.109013452,6.442789471,18.67332024,11.80697355,10.72516751,9.371349774,8.122912202,6.344324513,4.811013066,3.598426289,9.070656521,17.77004395,28.04988958,5.954025331,10.75964641,15.48068238,696,0.64516129,0.216300123,0.76,0,0,0,0,0,0,3,0,7,0,3,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7755102,7.765466297,2.969322055,0.388067491,5.966109483,5.769182045,2.533792927,9.408625975,24.26800011,8.568096885,10.26420295,10.19483512,1.10520945,0.858639436,1.48225671,0.5,0,0,0,0,0,0,0.5,5,0,1,0,0,0,2,3,0,0,0,93.06,6.129283017,421.3693062,63.82889914,2.058996747,16.40323703,16.40323703,0,2307,70,184
,2139.01,0.092803249,-0.045774959,-0.010226301,-0.004157198,0.012417502,22.3599803,24.4985458,35.83090967,37.16618193,35.33236387,1790.060198,2125.825957,3096.307126,3290.210819,2899.533939,0,0,0,10,2,5,2,1,1,0,0,0,0.276292929,0.221479798,0,0,0,0.120051729,0.115927564,2.323415501,0.372008468,0.81305253,0.227670901,1.876067154,0.286106798,0.53659466,0.153470066,15.63154574,10.52262193,10.04333008,7.977695581,6.526119345,5.21708825,3.634677988,2.9639925,14.04914341,8.384536316,7.472026141,5.218427902,3.817655583,2.668178792,1.836988131,1.312322057,4.49487488,6.941376842,8.597012728,3.129169877,4.301033509,4.531017301,336,0.818181818,0.011049937,0.428571429,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,6.857142857,3.59168242,1.5,6.812050973,1,2.683281573,26.11756358,11.34524853,8.308176684,0.5,1.788854382,0.25,0,0,0,0,0,0,0,0,0,0.444444444,3,2,3,2,0,0,0,3,0,0,0,3.24,5.584962501,308.0807677,44.78856673,2.035843942,3.38248034,0,3.38248034,984,37,118
,2303.02,0.270877643,-0.168120285,-0.036309663,0.15240465,-0.11060243,24.13444934,25.16272975,34.16245786,34.88182951,37.49082577,1631.096481,1868.728149,2556.022931,2648.403796,2615.676093,0,0,0,9,3,5,1,0,1,0,0,0,0.185395406,0.148704754,0,0,0,0.059852793,0.048444915,2.330957018,0.288675135,0.52526285,0.11785113,1.876880493,0.25,0.277214813,0.072168784,16.87203272,10.89286542,10.30752535,7.055987871,5.87074223,4.695141758,2.998761759,2.186193754,15.04317814,8.300416493,7.302040616,3.976612652,2.755175874,1.862870028,1.07302961,0.660424147,3.337838981,5.270227261,7.411307513,1.958403785,2.545694316,2.99034438,351,0.565217391,0.040067486,0.428571429,0,0,0,0,0,0,5,0,2,0,0,9,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32638889,8.909090909,5.785667324,2.02788114,9.427661896,4.776565684,2.176376408,14.75759029,15.36174182,2.470961226,3.965406457,1.807204007,0,0,0,0,0,0,0,0,0,0,0.444444444,2,2,2,2,0,0,0,2,0,0,0,12.47,5.584962501,329.2274531,45.79415652,1.991050284,6.070667543,3.087472117,2.983195426,1158,33,114
,3088.07,0.62288544,-0.432337012,0.270502776,-0.15837521,-0.114770277,31.34883958,33.82454909,47.51286738,46.18053343,42.25920612,1846.176609,2146.087311,2958.013977,2779.906142,2282.929476,0,0,4,1,0,6,8,0,1,0,0,0.125,0.410284624,0.528812843,0,0,0.125,0.273972554,0.301964796,1.852051544,0.125,0.275783423,0,1.229901809,0.125,0.068004226,0,19.39913046,13.65139701,12.19713019,10.24373111,8.782168216,6.425445625,4.323447308,2.95353761,16.6841103,10.72803367,8.584362324,6.632111269,4.993323883,3.334006393,2.011188992,1.272573678,4.140235961,7.126120145,8.477187312,2.441380855,3.625291382,3.477609623,829,0.928571429,0.18076678,0.714285714,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24037461,9.871281774,5.389030612,0,0,0,0,25.13398369,10.30044903,3.882271328,0.512992784,0.825481812,0,0.25,0,0,0,0,0,0.5,1.292660814,0.6082202,0.470588235,4,1,3,1,0,0,1,3,0,0,0,69.64,5.95419631,370.828262,57.69575412,2.060562647,21.62957046,5.130253981,16.49931648,2514,42,148
,784.05,0.475556132,-0.233961643,0.234561776,-0.487929419,0.263564357,19.04336771,17.66100366,26.57037451,30.31801137,31.75551792,954.2512527,1096.333118,1536.993266,1607.300454,1319.567717,0,0,3,1,0,2,2,1,1,0,0,0,0.048112522,0.212378949,0,0,0,0.015625,0.041233726,1.629549111,0.083333333,0.537457479,0.11785113,0.988118095,0.0625,0.12319982,0.025515518,12.34493498,7.41955663,6.95980562,4.978467027,4.481211948,3.140125872,1.536941962,0.753196313,9.500765753,5.198924627,4.410249492,2.572924026,1.977317014,1.160393151,0.446787749,0.169029004,3.405914929,6.034483284,8.319576052,1.440468364,2.223498677,2.372230546,166,0.375,0.335852723,0.545454545,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,5.557655955,3.029726516,0.721124785,3.14692104,3.352478007,1,1.650963624,4.475021254,2.381101578,2.249576847,2.555772417,0,0.75,0,0,0,0,0,0.5,0,0,0.428571429,1,0,1,0,0,0,0,1,0,0,0,75.27,5,224.2741966,30.86622281,1.929138925,13.52215481,7.589554614,5.932600194,402,26,78
,1056.03,0.371485777,-0.162614305,-0.20672154,0.161912382,0.06119716,17.90891837,18.66073177,23.65700771,23.32075438,16.88210139,844.0424297,929.1395721,1163.623216,1091.819271,804.3971518,0,0,0,6,0,4,3,0,0,0,0,0,0.151374715,0.262188697,0,0,0,0.044788123,0.054350446,0.537457479,0,0.083333333,0,0.23570226,0,0.013888889,0,11.21733218,7.898178148,6.333029601,5.11421094,4.092558108,3.3590825,2.11415965,1.508428397,9.738781833,5.990686098,4.055276421,2.646638586,1.728495788,1.179295431,0.633871657,0.393539174,1.327709221,2.081788533,2.83596315,0.425846296,0.573774099,0.660144717,284,0.625,0.137875474,0.538461538,0,0,0,0,0,0,1,0,5,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474,6.666666667,3.769230769,0,1.787551971,0.396850263,0,9.344107035,8.892925439,0,1.650963624,0,0,0,0,0.333333333,0,0,0,0,0,0,0.454545455,2,1,1,1,0,0,0,2,0,0,0,30.49,5.087462841,218.4591789,32.55907628,2.034942268,9.271388708,6.264517057,3.006871651,504,20,76
,2139.01,0.101006256,-0.067378275,0.012907994,0.004258559,-0.013297394,22.3599803,24.4985458,33.16618193,37.33236387,36.16618193,1764.18226,2069.621278,2890.555061,3347.416735,2956.439236,0,0,0,8,4,2,3,2,0,0,0,0,0.166666667,0.214076175,0,0,0,0.055555556,0.071358725,1.438505049,0,0.247193875,0,1.077755785,0,0.126966947,0,15.52673326,10.64786705,9.628410599,7.492185394,6.777664462,5.4398052,3.991328619,3.022331228,14.04914341,8.451907686,7.053330591,4.839588673,3.994679661,2.766915259,1.905343972,1.261370666,2.823680014,5.166866728,7.243669573,1.766555707,2.943253338,3.580489007,344,0.681818182,0.011049937,0.428571429,0,0,0,0,0,0,3,0,4,0,0,8,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,7.713498623,4.110329908,0.944940787,5.928936373,3.915687361,0,18.32095226,25.30404464,0,7.186236566,0,0,0,0,0,0,0,0,0,0,0,0.444444444,3,2,1,2,0,0,0,2,1,0,0,3.24,5.584962501,308.0807677,45.09195284,2.04963422,2.970951524,0,2.970951524,979,37,114
,751.04,0.334487979,-0.257434996,0.085886049,0.075332324,-0.081107912,17.26889867,16.6886201,20.87821194,19.26992484,15.99336753,738.292224,791.7827453,948.0543743,869.9801635,669.3293017,0,0,0,5,1,3,1,0,0,0,0,0,0.102062073,0.058925565,0,0,0,0.032075015,0.018518519,0.691044062,0,0.11785113,0,0.282229279,0,0.048112522,0,11.09601184,7.236382105,5.8465711,4.350849931,3.123451002,2.160612584,1.0635321,0.716312843,8.987704977,4.969414347,3.122179187,1.965741615,1.159404868,0.658352048,0.271200145,0.148401938,1.428468348,1.769644669,1.983429646,0.544580245,0.558813047,0.505793131,229,0.4,0.241974414,0.363636364,0,0,0,0,0,0,2,0,1,0,0,5,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,7.302469136,5.04,0.142857143,2.417327639,1.894848512,0,5.43866767,5.82838603,0,1.310370697,0,0,0,0.5,0,0,0,0,1,0,0,0.5,1,1,1,1,0,0,0,1,0,0,0,50.36,4.906890596,204.5839699,29.34912401,1.956608267,11.23781627,5.315535453,5.922280812,426,17,66
,229.07,0.569963199,-0.363445863,0.136321776,-0.054990807,-0.150993652,37.82223713,18.51604369,47.25938136,30.61754457,18.56670785,627.657176,666.143647,807.2951118,621.4372235,442.7794238,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858824684,0.288675135,0.612372436,0.204124145,1.948609106,0.420848788,0.248977501,0.09410465,9.776020882,5.375227326,5.396622085,3.015794572,1.567757191,0.898181216,0.353553391,0.176776695,8.449847484,4.190419494,4.177896139,1.460146838,0.529886335,0.281579831,0.110335572,0.070868339,2.579412217,1.9730658,2.365398026,1.36005704,0.88239962,0.635362139,120,0,0.24923712,0.8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.888888889,5.325443787,0,1,0.516397779,0.166666667,0,0.707106781,0.2,0.5,1.154700538,0,0.25,0.707106781,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,58.56,4.459431619,175.4005668,22.08311535,1.840259613,17.66576907,7.746078887,2.891454492,216,13,52
,444.05,0.359713287,-0.189081914,0.065376873,-0.092217843,0.014318963,57.52698946,17.81540521,34.47666539,43.75247017,20.47542782,722.091744,779.7080901,988.4277539,896.72949,552.9721931,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1.414958293,0.144337567,0.390737207,0.102062073,1.420311929,0.245495127,0.167252196,0.050111483,9.776020882,5.458542867,4.891733668,3.630035688,1.938548003,0.73570226,0.333333333,0,8.772021425,4.550224275,4.00875549,3.246069717,0.894146199,0.296483597,0.087115428,0,2.98659916,3.507175861,2.651090525,2.897902559,2.602782507,0.95256832,101,0,0.305869042,0.714285714,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4.888888889,3.515625,0.25,2.309401077,1.032795559,1,0.5,1.414213562,2,0.5,1.154700538,0,0.25,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,72.19,4.459431619,183.2130265,22.07692587,1.839743823,12.50292375,4.844937023,5.21600283,201,16,52
