Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nAcid,naAromAtom,nAromBond,nAtom,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,nRotB,MW,XLogP
,3.2843,10.78662649,92.8538,11.85,15.99492094,-0.327471349,0.198764309,5.577798218,10.12853787,0,15,16,46,1,25,0,0,1,10,2,3,1,0,0,0,0,0.07856742,0.407617628,0.554022234,0,0,0.025,0.116604183,0.129462068,1.217871296,0,0.191638319,0,0.687151627,0,0.052222471,0,16.07070333,11.23718344,9.786069848,7.658571849,6.510311171,5.292574837,3.486103384,2.748958986,13.77446862,8.008482861,5.970840333,3.787685023,2.630060392,1.702470121,0.932124998,0.61173039,2.456815213,4.09742767,5.535161541,1.019813757,1.306021307,1.363183338,14,10,0,3,3.11,7,309.1841125,4.114
,2.8592,8.17502464,67.7881,11.85,34.96885335,-0.302667147,0.179250135,5.476804081,9.589127274,0,6,6,34,1,16,0,0,0,6,1,4,1,1,0,0,0,0,0.083333333,0.131445856,0,0,0,0.027777778,0.045385928,2.444154323,0.353553391,0.232307808,0,1.725578702,0.25,0.049104638,0,12.34493498,7.293512317,7.621136867,4.635999723,3.428080456,2.350231748,1.327498144,0.718989963,10.92889306,5.747138598,5.423604979,2.423517882,1.705209424,0.883158223,0.452546844,0.235073028,2.609549232,3.762560427,4.670994377,1.189281712,1.730322026,1.614232218,10,8,0,3,2.56,4,239.107692,3.633
,0.6218,0.38663524,68.5309,11.95300438,31.97207184,-0.399888767,0.368867651,3.908627141,9.979316255,0,5,5,33,3,17,0,0,0,2,0,4,0,0,0,0,0,0.11785113,0.201184464,0.142258898,0,0,0.032274861,0.055096634,0.050772623,0.606493072,0,0.11785113,0,0.259958641,0,0.039528471,0,12.5102254,8.274386908,6.369226469,5.000679845,3.628240335,2.079515918,1.157356904,0.740969164,10.76505627,6.354065602,4.367781697,3.080208894,2.050346182,1.235803492,0.760645949,0.430951697,1.513019337,1.962094759,1.454093772,0.600893393,0.767515962,0.62278415,12,6,0,2,1.79,7,252.1157156,1.025
,-0.9131,0.83375161,102.4702,11.9,34.96885416,-0.388003229,0.217817816,5.384835134,11.65881223,0,0,0,60,1,28,0,0,1,0,0,4,10,1,0,0,0,0.096225045,0.265182903,0.500179354,0,0,0.074535599,0.190697167,0.269772697,2.161127226,0,0.781103096,0,1.514533484,0,0.322736641,0,20.30060043,12.70481502,11.53333633,9.696440631,7.576621326,5.496543236,3.755921512,2.37968606,17.9885688,11.30307139,9.35868765,6.757014718,4.99902162,3.316599265,2.115569801,1.240931449,5.481962711,8.334845691,11.63639252,3.050499358,4.143199191,5.005130807,14,3,0,8,2.45,8,424.1798711,2.001
,-0.929,0.863041,52.9592,11.9967771,31.97207176,-0.392256155,0.325367989,4.655417732,9.792817716,0,0,0,28,2,16,0,0,1,0,0,5,1,0,0,0,0,0.11785113,0.219416097,0.394208562,0,0,0.11785113,0.161037961,0.177229433,1.03125097,0,0.164266427,0,0.502058759,0,0.043018981,0,10.83649881,7.2027086,6.406768619,5.262492673,4.262416389,2.883630879,2.077048336,1.106375757,8.943360171,5.768860772,4.557758228,3.433625068,2.493406283,1.521724452,0.914231069,0.490665035,2.225071141,3.454552575,4.121945319,1.005271755,1.40669525,1.426966423,10,6,0,3,1.57,2,231.0677624,-1.379
,-0.3923,0.15389929,91.3268,11.89,15.99793681,-0.389199345,0.204143787,4.755058861,9.76616251,0,6,6,52,1,24,0,0,1,6,1,6,4,0,0,0,0,0,0.068041382,0.135508755,0,0,0,0.024056261,0.033877189,1.825805468,0,0.204124145,0,0.806433118,0,0.046473128,0,18.1125197,11.32860626,10.13029735,6.797257839,5.188511181,4.029057096,2.501759911,1.865125265,14.88713694,8.321366148,6.093077729,3.312624282,2.075920016,1.353330212,0.682318853,0.402158961,2.868867887,3.850937933,5.176235251,0.997912619,1.062417067,1.185932557,16,12,0,4,2.78,11,336.2049076,1.715
,1.0414,1.08451396,39.8841,11.85,15.99591968,-0.360718014,0.200970001,4.199143073,8.437877162,0,6,6,20,0,11,0,0,1,6,0,1,0,0,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.026311489,0.90104757,0,0,0,0.259931005,0,0,0,8.267584714,5.18154055,4.755446768,2.940166328,2.231484176,1.745558472,0.788991132,0.532656998,6.164862963,3.249098148,2.228060242,1.187673315,0.748026599,0.454100828,0.153990151,0.074007235,1.050476816,1.384470827,1.685480696,0.274989044,0.309483748,0.291120778,8,10,0,2,2.01,2,151.0633286,0.87
,2.2226,4.93995076,65.2236,11.85,34.9688534,-0.279408621,0.156297251,5.763423641,9.16142728,0,6,6,33,5,17,0,0,0,6,0,2,1,0,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.045385928,1.478397839,0,0,0,0.685990704,0,0,0,12.83649881,7.969234251,7.43719472,4.549642036,3.817927771,2.333588584,1.44548283,0.818560575,10.52064476,5.581689588,4.242366911,2.048548255,1.284557198,0.71896682,0.34184795,0.144899572,1.717143482,2.749509901,2.755115603,0.630281561,0.686530452,0.589096774,12,13,0,3,2.01,6,253.1094233,3.529
,1.0728,1.15089984,84.8212,11.85,15.99693204,-0.308660951,0.294917985,4.767826926,9.801004648,0,9,10,44,1,28,0,0,2,6,2,1,7,1,0,0,0,0.096225045,0.497193875,1.064239307,0,0,0.036084392,0.248088536,0.499957298,1.750443623,0,0.473755876,0,0.967303194,0,0.200770719,0,16.25878407,11.68667319,11.12849651,9.967474923,8.952830382,7.639870413,5.417904017,3.996007919,13.4036448,8.743615629,7.361276903,5.997773068,4.870008122,3.857754041,2.468089089,1.646617413,4.43186105,7.501721985,11.14741963,2.258376415,3.493704669,4.779409416,14,12,0,7,3,3,324.1473927,2.571
,0.6979,0.48706441,53.0725,11.85,15.99692371,-0.373906834,0.138703722,4.878456086,9.105455802,0,6,6,29,1,14,0,0,0,5,1,3,1,0,0,0,0,0,0.068041382,0.175366474,0,0,0,0.024056261,0.035405463,1.282021738,0,0.284517797,0,0.578549347,0,0.038183241,0,10.71517847,6.502907755,6.134532948,4.286665653,3.04203226,2.161498544,1.268464591,0.66755183,8.228392132,4.464172299,3.472055385,1.806410438,1.122505863,0.677526275,0.305516508,0.140143082,2.311199613,2.773751742,3.609549737,0.675097101,0.709993206,0.742577343,9,8,0,3,2.12,3,197.1051935,1.297
,3.3602,11.29094404,88.8673,11.98833129,31.97207233,-0.336182292,0.412211438,3.083256104,11.28378314,0,15,16,39,0,27,0,0,1,9,1,4,0,0,0,0,0,0.096225045,0.343013034,0.59986181,0,0,0.02795085,0.102922999,0.148697766,2.902855504,0.353553391,0.319035594,0,0.831891461,0.019090089,0.080640445,0,18.02673326,11.81548171,11.76486346,8.523556268,6.709331676,5.611273096,3.834088757,2.573549646,13.59024234,8.039938213,6.161865654,4.028612646,2.734475775,1.959573743,1.165489215,0.698022648,3.974574654,5.331024254,7.159887272,1.287228444,1.535141667,1.785735127,14,11,0,2,2.23,6,369.0758825,1.888
,2.334,5.447556,90.9172,11.85,15.99693052,-0.386612096,0.164080929,4.830065711,9.356716821,0,12,12,46,1,24,0,0,0,11,2,2,3,0,0,0,0,0,0.185395406,0.165963653,0,0,0,0.059852793,0.043747638,1.201312089,0,0.350158939,0,0.56097081,0,0.086169261,0,16.65648977,11.1133922,9.343637551,7.815358582,5.605147475,4.18203915,2.389886777,1.562890834,13.5287767,7.751886931,5.503452392,3.824788939,2.404744537,1.503212751,0.755492271,0.435066077,3.102650857,4.015365219,5.021778451,1.141725171,1.306042118,1.336761117,15,9,0,3,3.11,8,313.1677938,2.822
,1.5307,2.34304249,87.0613,11.99617022,31.97207228,-0.346740471,0.309806957,4.556416162,12.72249224,1,12,12,43,0,27,0,0,1,11,1,2,2,0,0,0,0,0.144337567,0.240950962,0.310418389,0,0,0.111803399,0.108810048,0.114308863,2.626832873,0.288675135,0.691929517,0.11785113,0.76687096,0.029444386,0.135059306,0.008499862,18.02673326,11.85919191,11.56000362,8.589121174,7.034442922,5.742705967,4.425751731,3.01591196,13.58663969,8.166441154,6.16380843,4.227238586,2.997870741,1.897421674,1.156724372,0.702886709,4.402270854,6.406668001,9.693870596,1.37702924,1.829990226,2.251893838,11,21,0,4,2.45,5,362.0936428,2.412
,0.739,0.546121,67.0496,11.99799807,31.97378993,-0.302510363,0.246699224,5.737643486,11.66703524,0,11,11,27,0,18,0,0,1,6,0,1,0,0,0,0,0,0.11785113,0.284517797,0.25,0,0,0.061237244,0.119633643,0.082394145,1.976288797,0.204124145,0.348461713,0.102062073,0.835935598,0.025499586,0.058640373,0.008499862,12.46625533,7.971163678,7.933750669,5.739218086,4.46259099,3.024191332,2.06708455,1.075926705,9.934410051,5.843678661,4.902224752,3.048490595,2.059411992,1.196200444,0.655079926,0.314866115,3.16357619,4.473762366,4.970766753,1.127173776,1.341934735,1.244357243,11,16,0,0,1.57,3,270.0245176,1.408
,3.2114,10.31308996,91.897,11.99851206,34.97015657,-0.252280338,0.12925113,6.572634544,12.22411222,0,12,12,35,2,26,0,0,3,11,2,1,0,0,0,0,0,0.096225045,0.371196697,0.560406552,0,0,0.025,0.103767796,0.149522068,1.582188487,0,0.442375608,0,0.837886065,0,0.155429181,0,15.97432702,11.14786705,10.30479797,9.054363455,7.98653094,6.701068779,4.828785098,3.771538316,13.72822978,7.837792371,6.083229877,4.360984688,3.156561767,2.196615899,1.306328934,0.846963104,4.002162267,7.065604664,10.50516077,1.684047813,2.391364759,2.955340462,10,20,1,2,2.67,1,342.0439018,5.788
,-1.1825,1.39830625,46.5712,11.99675623,15.99830677,-0.393158008,0.329635846,4.223443456,9.349478527,0,6,6,28,0,16,0,0,2,1,0,2,3,0,0,0,0,0.11785113,0.219416097,0.394208562,0,0,0.068041382,0.09520822,0.10186502,1.03125097,0,0.164266427,0,0.382282757,0,0.03512485,0,10.83649881,7.2027086,6.406768619,5.262492673,4.262416389,2.883630879,2.077048336,1.106375757,8.166209057,4.814403079,3.514916889,2.450540235,1.670718513,0.955991352,0.532046768,0.253545469,2.225071141,3.454552575,4.121945319,0.717901052,0.932677103,0.887456078,10,8,0,5,1.79,2,211.0956914,0.217
,1.5097,2.27919409,90.7055,11.79,15.99592676,-0.386275358,0.116067417,4.918087235,10.93740342,0,10,11,48,1,27,0,0,2,7,2,2,4,2,0,0,0,0,0.327721083,0.683132353,0,0,0,0.191132565,0.371682391,1.471489192,0,0.432106493,0,0.899886951,0,0.208522971,0,16.6814338,11.7070399,10.36623217,9.632266979,8.160949075,7.116551659,4.926083303,3.594694542,14.05892567,8.682990361,6.974393659,5.819484377,4.444306034,3.520792177,2.114652917,1.349573118,4.204149147,6.968606077,10.50575065,2.28749951,3.35104626,4.503026007,13,11,0,7,3.22,4,324.1837782,2.604
,2.4762,6.13156644,75.5885,11.98836072,78.91833737,-0.310400637,0.225928596,4.775772267,11.46385386,0,12,12,29,0,21,0,0,2,10,1,1,0,0,0,0,0,0,0.170103454,0.214363179,0,0,0,0.048901461,0.08372442,1.182849129,0,0.191638319,0,0.664284608,0,0.051404521,0,13.24227621,9.237183443,8.322327463,6.813479789,5.777935104,5.07655503,3.485329165,2.495717624,11.51519516,6.588007299,5.033570055,3.292365409,2.330054784,1.747990997,1.026352751,0.582459432,2.528789984,4.165842077,6.441417956,1.051408744,1.418989703,1.881926335,9,17,0,2,2.45,1,315.0007241,1.789
,1.262,1.592644,67.9475,11.99620666,15.99929194,-0.386610004,0.312181073,4.275333449,9.502606172,1,6,6,37,1,18,0,0,1,4,2,4,1,1,0,0,0,0,0.068041382,0.146608802,0,0,0,0.024056261,0.036675307,2.668147456,0.353553391,0.350158939,0,1.61987419,0.25,0.062239088,0,13.92228525,8.20419592,8.534906806,5.30933794,3.733230632,2.958610924,1.884721069,0.961368284,10.76639693,5.698047318,5.228437627,2.461532935,1.452936304,0.988736785,0.521800295,0.244466336,3.229203174,3.980241268,5.048958256,1.223873607,1.211028983,1.205026807,10,10,0,3,2.34,5,253.1314082,1.866
,1.8815,3.54004225,56.2012,11.85,15.99491917,-0.273900105,0.246339789,4.543665151,10.84300676,0,12,12,25,0,17,1,0,3,4,3,1,0,0,0,0,0,0,0.157617628,0.241395401,0,0,0,0.042887396,0.055872687,0.940820618,0,0.282117557,0,0.403701937,0,0.074872044,0,11.5436056,7.719545353,6.656244942,5.633830809,4.556298751,3.450400877,2.206471614,1.235195302,8.689426827,4.765495928,3.398504111,2.350114111,1.537462949,0.983228504,0.461435618,0.207948101,2.408761553,3.723650504,5.059205219,0.825244165,1.040676614,1.18271906,9,15,0,0,2.34,1,211.074562,1.542
,1.8494,3.42028036,86.9455,11.99615712,15.9987114,-0.349662378,0.296223502,4.463299082,9.747027329,1,6,6,50,0,24,0,0,2,5,1,2,6,3,0,0,0,0,0.185395406,0.168393829,0,0,0,0.115408348,0.11245965,1.606493072,0,0.451184464,0,0.975880963,0,0.214763349,0,16.81962648,10.96923425,9.875697626,7.542214607,5.542224456,4.367962897,2.722279334,1.908688159,13.99539651,8.541392809,6.944855123,4.982674772,3.387499075,2.368581122,1.398982025,0.83435326,3.433790477,3.941637397,5.049773179,1.950129177,2.107658033,2.189824812,14,6,0,7,3.11,7,317.1990939,4.561
,1.3388,1.79238544,44.3715,11.99626876,15.99928671,-0.346567765,0.312202123,3.985397015,8.644205453,1,6,6,21,0,13,0,0,2,5,1,1,0,0,0,0,0,0,0.083333333,0.107038088,0,0,0,0.027777778,0.025229119,1.044331054,0,0.204124145,0,0.260071229,0,0.030186502,0,9.844934983,6.109060905,5.581957363,3.598329947,3.012151371,2.158719217,1.240882803,0.508588337,6.981359544,3.617453648,2.394955678,1.371154665,0.887171219,0.521438127,0.198315454,0.07057334,1.652847622,2.541232856,3.122748345,0.39234146,0.474383709,0.457103458,7,12,0,2,2.01,3,180.0422588,1.422
,-1.3974,1.95272676,96.407,11.99843376,31.97267809,-0.387892228,0.269321168,5.139750475,9.987345035,0,6,6,62,1,26,0,0,0,5,1,5,8,0,0,0,0,0,0.083333333,0.107038088,0,0,0,0.027777778,0.029926396,2.371277389,0.353553391,0.11785113,0,0.831800766,0.050999172,0.030429031,0,19.41600279,12.35268517,10.93093985,7.16231144,5.380772899,3.784243318,2.486977718,1.816238823,16.78073299,10.30705926,7.439032665,4.72705428,3.170085212,2.016112807,1.215949549,0.792372138,2.51612898,3.678637434,4.020280307,1.07151105,1.332426047,1.219942596,19,10,1,7,3,14,384.2446643,4.603
,-0.9799,0.96020401,101.2791,11.9,15.99894234,-0.392761187,0.190022281,4.542787854,13.11738467,0,0,0,57,0,30,0,0,0,5,1,4,5,5,2,0,0,0.072168784,0.416194922,1.116773719,0,0,0.072168784,0.330586402,0.777645383,3.379580918,0.321975275,1.819945664,0.546753714,2.351615383,0.224923877,1.058660435,0.266724189,19.7756564,12.58118823,12.86529094,11.90642573,10.184954,8.181176848,6.283470117,4.518629447,16.31247343,10.08134462,9.720132783,8.573709145,7.343284087,5.48425711,4.24299577,2.833415565,9.213677363,16.52792281,24.98104646,6.015109194,10.52072883,14.68481116,13,6,0,11,3.33,2,374.2093243,1.525
,1.1549,1.33379401,77.3898,11.99621892,34.96885402,-0.340273698,0.324231305,3.6588225,9.371075256,0,6,6,40,0,21,0,0,0,5,1,1,1,0,0,0,0,0,0.083333333,0.131445856,0,0,0,0.027777778,0.047534547,2.302555485,0.321114263,0.284517797,0.058925565,0.944574772,0.058656511,0.114165963,0.009321612,16.09601184,9.836794267,8.709473067,7.559891653,4.514303872,3.602668393,2.412660879,1.300022045,13.5195534,7.224291502,5.756820334,4.409495559,2.733795119,1.887003974,1.161059578,0.563538151,5.006231867,6.40510326,7.398962156,2.008133201,2.527515571,2.749638249,10,6,0,2,1.79,8,356.0345394,1.234
,1.8465,3.40956225,82.145,11.99432274,19.00342629,-0.340326784,0.413641528,3.041909424,9.948964694,0,6,6,48,1,29,0,0,1,5,1,6,4,0,0,0,0,0,0.170103454,0.207677539,0,0,0,0.096225045,0.082701022,4.068020325,0.707106781,0.164266427,0,0.751545022,0.038180177,0.031741737,0,20.78624628,13.03360662,13.36035281,8.210321137,6.120611778,5.364187312,3.407731542,2.430380657,14.75168025,8.581035274,6.322525628,3.910882329,2.636273497,1.875630344,0.900895562,0.520908608,3.762058817,4.75331879,6.405377394,0.924422306,1.10700473,1.223105255,14,11,0,6,2.12,10,414.137812,4.622
,-1.2175,1.48230625,73.2521,11.9,31.97207211,-0.335247073,0.285456836,4.591058508,11.46637558,0,6,6,42,2,23,0,0,0,6,1,1,6,0,0,0,0,0,0.185395406,0.161947973,0,0,0,0.12983985,0.081919649,2.187613663,0.204124145,0.515128379,0.102062073,0.690079122,0.022807523,0.088264944,0.007602508,16.16492594,10.38184728,9.893335716,7.154827404,5.707322902,3.806775003,2.494751757,1.845135519,12.65344738,7.65724976,5.8500719,4.023439538,2.700051772,1.787114515,0.807610029,0.459961168,3.778256931,5.37838036,5.845299146,1.180445953,1.31112553,1.242563417,14,15,0,4,2.34,5,324.1143783,3.806
,-0.4436,0.19678096,30.4988,11.85,15.99491791,-0.274386571,0.268051023,4.585933553,8.328205602,0,9,10,14,0,11,0,0,3,0,1,0,0,0,0,0,0,0.11785113,0.219416097,0.387458418,0,0,0.032274861,0.046708618,0.054180749,0.538451691,0,0.164266427,0,0.179101519,0,0.030868822,0,6.974691495,4.877010098,4.26302547,3.68315398,3.089158958,1.979356979,1.166121214,0.628003494,4.95737602,2.745085789,1.863944823,1.253139418,0.777113352,0.376867587,0.157335242,0.063663594,1.440177475,2.343625286,2.604656199,0.368122944,0.42250684,0.334491905,5,10,0,0,1.46,0,136.0385108,0.629
,4.1336,17.08664896,115.7339,11.85,15.99794291,-0.366798943,0.169478212,4.874077606,10.8557439,0,19,21,56,1,33,0,0,0,15,3,5,0,0,0,0,0,0.07856742,0.446735636,0.756475308,0,0,0.03125,0.149363405,0.20115778,1.369202343,0,0.307846747,0,0.573455153,0,0.096322132,0,20.76093778,14.75835149,12.50590389,10.69921904,9.068537041,7.372308852,4.939743568,3.61348582,16.92858882,10.00537394,6.979380145,4.972151714,3.539489792,2.393694996,1.321188831,0.80673981,3.565500939,6.121520125,8.355930361,1.289370067,1.910569064,2.208394496,18,13,0,2,3.44,10,406.1892575,3.692
,3.8001,14.44076001,80.1457,11.9883455,34.96885348,-0.307713635,0.167802988,5.800867188,10.99200772,0,12,12,37,1,20,0,0,2,9,0,2,0,0,0,0,0,0,0.185395406,0.190371421,0,0,0,0.052622978,0.05503075,1.166339522,0,0.136082763,0,0.71653757,0,0.046764728,0,13.66492594,9.164703798,8.053093735,5.998691421,4.658422694,3.927947614,2.509697695,1.682591119,12.00854992,6.632891055,5.055702828,3.086923912,1.936353484,1.381007614,0.799898923,0.440494337,2.07760552,2.932505782,4.073873947,0.982410099,1.059556678,1.229360404,10,13,0,2,2.67,5,275.1189254,3.748
,3.6603,13.39779609,76.1622,11.99851585,34.96938039,-0.278387842,0.225943163,3.891709564,11.55063929,0,12,12,32,0,24,0,0,1,11,2,1,0,0,0,0,0,0,0.151374715,0.258125798,0,0,0,0.051834039,0.086452535,1.599292352,0,0.442044204,0,0.626091382,0,0.100353754,0,15.68986997,10.55855065,9.748757787,8.007100601,6.56295057,5.602227482,4.159853185,3.018856586,11.85326904,6.872071475,5.124330998,3.619198432,2.52062002,1.802417408,1.045680231,0.607684736,3.682118556,5.459484144,8.086454698,1.245453676,1.676004305,2.1026366,10,20,0,2,2.34,2,315.0410689,2.668
,2.336,5.456896,72.954,11.99371758,16.00169931,-0.357945414,0.301583446,3.68477082,9.312246324,0,11,11,33,0,25,0,0,2,9,1,1,0,0,0,0,0,0.214076175,0.49519952,0.579908508,0,0,0.073549162,0.114382509,0.103005674,1.72850154,0,0.36785113,0,0.516674419,0,0.034075612,0,16.39697675,11.02487714,10.24932442,8.237476753,6.611657762,4.565787476,3.096975551,2.273386354,11.4830858,6.581037892,4.698823616,3.130420278,1.993615005,1.146140273,0.611858087,0.332289662,3.669492738,5.002498308,5.386648574,0.882083154,0.998457175,0.873970719,15,22,0,2,2.01,4,314.0651195,1.688
,3.1252,9.76687504,65.6779,11.99845206,31.97267762,-0.286617622,0.280687068,4.459207148,10.27237144,0,11,11,29,0,18,0,0,0,8,1,1,0,0,0,0,0,0.096225045,0.331338979,0.402004814,0,0,0.03125,0.087410537,0.096862598,1.22370106,0,0.27101751,0,0.577019551,0,0.061018105,0,12.41384908,8.113392203,7.265885375,6.067268265,4.807327887,3.305667191,1.965662973,1.26297308,10.35064253,6.316732803,4.516402642,3.237401427,1.993368916,1.179653535,0.683538937,0.371659945,2.808443592,4.277296994,5.204552696,1.141991964,1.294851042,1.209922037,11,14,0,0,2.23,3,248.0619487,2.39
,3.1502,9.92376004,105.8832,11.99430531,34.96885431,-0.330386316,0.278297648,4.785373084,12.11795233,1,11,11,47,0,33,0,0,3,7,2,4,2,1,0,0,0.111111111,0.496662408,1.050630383,1.931108464,0,0.074535599,0.316125938,0.693491581,1.199419472,3.356875949,0.204124145,1.009233318,0.068041382,2.670769146,0.353553391,0.504992117,0.079056942,21.95530097,14.04141844,14.19832882,11.65913868,10.80777089,7.768380622,5.605453878,3.624186016,17.67533833,10.24374791,9.786389684,7.137382686,5.696425925,3.838478799,2.37919257,1.242859574,7.122201339,13.28884053,18.25792394,4.347534643,6.789407324,8.211544725,14,14,0,4,2.34,5,453.0561477,3.197
,5.4968,30.21481024,117.6058,11.99426252,18.99941149,-0.31966659,0.124522916,4.115301071,12.11514289,0,18,18,58,2,33,0,0,0,15,3,5,3,0,0,0,0,0,0.352062073,0.442098583,0,0,0,0.137630571,0.139976354,1.596709671,0,0.166666667,0,0.788052428,0,0.07530801,0,20.76093778,14.68667319,12.83299919,10.59492148,8.529050574,7.295831266,4.569347242,3.552079603,17.18300737,10.70162387,7.972400406,5.926134618,4.300842173,3.161078676,1.803455157,1.258205911,3.438383556,5.238608501,7.364049245,1.656850373,2.347890733,2.815759301,17,6,1,3,3.88,7,406.2220556,5.539
,3.8103,14.51838609,78.3386,11.85,19.00041215,-0.337611045,0.416697054,3.503696289,10.16775997,0,12,12,40,1,23,0,0,0,10,2,2,2,0,0,0,0,0,0.185395406,0.159517797,0,0,0,0.059852793,0.043747638,2.04782045,0.288675135,0.516346035,0.144337567,0.465073413,0.013498731,0.063492063,0.004499577,16.00178923,10.50334986,9.619775308,6.952545903,5.310216233,4.207343878,2.803433272,1.904887025,12.22985796,7.039300738,4.931541664,3.287868554,2.123506631,1.423234166,0.745088493,0.428683408,3.18959094,4.155017789,4.868845901,0.847538688,0.993414844,1.045262569,12,7,0,3,2.78,7,309.134049,4.647
,-2.2249,4.95018001,44.1188,11.99673891,15.99778879,-0.364412472,0.169092743,5.019049964,9.157836734,0,0,0,34,3,16,0,0,0,0,0,2,7,0,0,0,0,0.102062073,0.304894699,0.431186218,0,0,0.034020691,0.160557131,0.169248641,1.319479217,0.125,0,0,0.511995189,0.041666667,0,0,10.72576835,7.201907263,6.640681975,4.871082569,3.898143018,3.117699264,1.84680519,1.248017429,8.920944588,5.598457573,4.316783582,3.049259877,2.293627912,1.675856,0.793451033,0.47687291,2.11059856,3.265600528,3.646264684,0.871472221,1.355386701,1.432610499,10,4,0,4,2.01,3,213.147727,1.223
,-0.6974,0.48636676,36.6636,11.85,15.99491766,-0.273771291,0.244298193,4.60374186,8.414450616,0,6,6,17,0,10,0,0,3,2,1,0,0,0,0,0,0,0,0.102062073,0.058925565,0,0,0,0.0248452,0.0124226,0.402368927,0,0.11785113,0,0.13436437,0,0.017010345,0,7.397341225,4.842535255,3.783622271,3.098518319,2.036535719,1.41711029,0.569035594,0.319035594,5.242213232,2.753213995,1.709350443,1.073603594,0.586622196,0.3079137,0.085446557,0.03498821,1.089255651,1.339255651,1.373773448,0.26030075,0.250304802,0.180872114,7,10,0,0,1.68,2,137.0589119,-0.823
,5.7053,32.55044809,186.3819,11.98830967,34.96985692,-0.34330396,0.376763227,5.323368339,11.51916607,0,28,28,87,0,55,0,0,0,17,1,9,4,0,0,0,0,0.342624685,0.830702743,1.13996491,0,0,0.08965482,0.254174526,0.314868474,3.398041569,0.102062073,0.748177962,0.041666667,1.730183767,0.029462783,0.260143397,0.008505173,33.95924391,23.81363205,21.68538891,19.13897969,16.10580707,12.03669138,8.935097341,6.805912908,28.87294732,17.16353117,13.14539333,9.697823826,6.79283892,4.394127165,2.767691155,1.720526857,8.37790844,13.99553223,17.74792391,3.561357236,4.959597716,5.382202708,28,13,2,4,3.77,11,704.2393074,6.709
,0.6845,0.46854025,39.5585,11.99632,15.99870399,-0.359667605,0.312194379,4.169274973,8.404882877,1,6,6,18,0,11,0,0,1,5,1,0,0,0,0,0,0,0,0.068041382,0.175366474,0,0,0,0.024056261,0.036675307,0.993793492,0,0.232307808,0,0.278587097,0,0.031810057,0,8.43072142,5.109060905,4.803379676,3.376548682,2.505491472,1.898186629,0.653482377,0.307529661,5.612076558,2.928046747,2.081739011,1.251018152,0.724956478,0.424573368,0.123780081,0.036247965,1.851400014,2.529497549,3.35758995,0.431416189,0.442071459,0.434856003,6,11,0,0,1.79,1,153.0425931,0.843
,3.082,9.498724,98.062,11.85,15.99492043,-0.306588443,0.147447018,6.03057137,14.07350444,0,12,12,50,1,24,0,0,0,11,2,2,3,0,1,0,0,0,0.204124145,0.102062073,0,0,0,0.06415003,0.032075015,1.511613309,0.068041382,0.802337614,0.116153904,1.007273569,0.044194174,0.411165215,0.042220542,16.87203272,11.01890973,9.516960994,8.073972337,6.126100919,5.217678784,3.166758345,2.051762226,14.62052841,8.327929553,6.430867506,4.813442118,3.21098869,2.394979444,1.338259373,0.713147169,4.397752679,6.832984762,10.50905546,2.542102473,3.225238752,4.341438426,9,6,0,7,3.55,7,309.2092647,4.592
,0.9712,0.94322944,50.4444,11.99624946,15.99794409,-0.37747484,0.07590104,4.806227408,8.991319996,0,6,6,27,1,12,0,0,0,5,1,1,2,0,0,0,0,0,0.083333333,0.11785113,0,0,0,0.027777778,0.030982085,0.816496581,0,0,0,0.421594772,0,0,0,8.974691495,5.719545353,4.936454129,3.273499661,2.653841834,1.860941608,1.064393112,0.607371621,7.579456687,4.106224924,3.032937049,1.691826792,1.171218133,0.686594836,0.332048608,0.167177885,1.082054931,1.686723152,1.838183157,0.454205241,0.607418442,0.554344767,8,7,0,3,2.34,3,165.1153642,1.677
,0.2175,0.04730625,61.352,11.99435616,15.99592271,-0.340083798,0.270337125,4.893709997,10.88094438,0,6,6,36,1,18,0,0,1,5,1,1,4,1,0,0,0,0,0.204124145,0.11785113,0,0,0,0.104243799,0.060185185,0.680146705,0,0.189678531,0,0.345522031,0,0.071129449,0,12.08757567,8.325698503,6.759062637,5.689338194,4.624430883,3.688706199,1.934733853,1.337479524,10.18637559,6.188340602,4.467913375,3.364607871,2.483287138,1.796047091,0.845025223,0.51990619,1.868120699,3.361598908,4.753336002,0.864102206,1.332575888,1.633781676,9,6,0,7,2.67,4,233.141579,2.505
